cntry_code,year,proj_r1Gini_SSP1,proj_r1Gini_SSP2,proj_r1Gini_SSP3,proj_r1Gini_SSP4,proj_r1Gini_SSP5,proj_rmultiGini_SSP1,proj_rmultiGini_SSP2,proj_rmultiGini_SSP3,proj_rmultiGini_SSP4,proj_rmultiGini_SSP5,gini_std
BEL,2049,21.171768,24.932323,33.618038,35.517876,20.423798,25.597797,27.589443,31.161385,31.733288,24.786327,14.88476
BEL,2050,20.897627,24.784456,33.812859,35.759495,20.087738,25.475349,27.567831,31.289812,31.880613,24.598688,14.994746
BEL,2051,20.637146,24.633528,34.007843,36.001743,19.783258,25.373621,27.54463,31.418564,32.02882,24.452692,15.090763
BEL,2052,20.389393,24.494564,34.225185,36.260941,19.492094,25.275482,27.525393,31.555111,32.183559,24.309448,15.181878
BEL,2053,20.138472,24.352201,34.44244,36.520039,19.19627,25.174976,27.503942,31.691568,32.33823,24.162199,15.273968
BEL,2054,19.884476,24.206495,34.659607,36.779045,18.895819,25.072147,27.480309,31.827934,32.492851,24.010914,15.367051
BEL,2055,19.62743,24.057524,34.876686,37.037987,18.590736,24.966988,27.454527,31.964207,32.647453,23.85556,15.46114
BEL,2056,19.368181,23.905926,35.093914,37.297562,18.28318,24.860519,27.427362,32.100765,32.802937,23.698723,15.555744
BEL,2057,19.120731,23.765081,35.328876,37.570663,17.992275,24.757145,27.403477,32.243263,32.963512,23.544773,15.645872
BEL,2058,18.870489,23.621222,35.563782,37.843784,17.696987,24.651579,27.377607,32.385708,33.124184,23.38689,15.73696
BEL,2059,18.617596,23.474442,35.798634,38.116947,17.397406,24.543894,27.349806,32.528111,33.284981,23.225088,15.829021
BEL,2060,18.36202,23.324776,36.033443,38.390167,17.093462,24.434057,27.320093,32.670479,33.445927,23.059299,15.922067
BEL,2061,18.104719,23.172962,36.268417,38.664051,16.787857,24.323181,27.289326,32.813118,33.607773,22.892717,16.015636
BEL,2062,17.858038,23.031078,36.514191,38.94698,16.500227,24.21479,27.261292,32.959564,33.773304,22.728718,16.105398
BEL,2063,17.608942,22.886515,36.759945,39.230022,16.208509,24.104395,27.231482,33.106007,33.939056,22.560886,16.196104
BEL,2064,17.35751,22.739405,37.00568,39.513199,15.912736,23.992025,27.199974,33.252449,34.105057,22.389212,16.287766
BEL,2065,17.10372,22.589787,37.251408,39.796528,15.612848,23.877668,27.166792,33.398899,34.271324,22.213633,16.380392
BEL,2066,16.848557,22.438374,37.497326,40.08065,15.310939,23.762445,27.132795,33.54565,34.438656,22.036583,16.47356
BEL,2067,16.602564,22.296175,37.751919,40.373116,15.018932,23.649174,27.101107,33.695431,34.609394,21.860008,16.563457
BEL,2068,16.354441,22.151669,38.006519,40.665783,15,23.534023,27.067873,33.845245,34.780468,21.679585,16.654297
BEL,2069,16.104208,22.004925,38.261131,40.958672,15,23.417002,27.033133,33.995098,34.951897,21.495272,16.746084
BEL,2070,15.85194,21.855934,38.515759,41.251793,15,23.298145,26.99688,34.144993,35.123703,21.307072,16.838833
BEL,2071,15.598987,21.705591,38.77055,41.545612,15,23.17911,26.960159,34.295132,35.296452,21.11805,16.931931
BEL,2072,15.360798,21.56554,39.030037,41.844158,15,23.063036,26.925692,34.447189,35.471664,20.929665,17.019859
BEL,2073,15.120713,21.423426,39.289547,42.142967,15,22.94521,26.889828,34.5993,35.647289,20.737413,17.1087
BEL,2074,15,21.279373,39.54908,42.442055,15,22.825649,26.852644,34.751465,35.823349,20.541279,17.198454
BEL,2075,15,21.133343,39.808647,42.741432,15,22.704384,26.814112,34.903694,35.999855,20.341228,17.289137
BEL,2076,15,20.986362,40.068356,43.041306,15,22.583649,26.775434,35.056126,36.177067,20.140858,17.379974
BEL,2077,15,20.850662,40.330952,43.342331,15,22.466465,26.73892,35.209888,36.355785,19.940842,17.464064
BEL,2078,15,20.713196,40.593571,43.643661,15,22.347668,26.701193,35.363708,36.534973,19.736933,17.549025
BEL,2079,15,20.573967,40.856232,43.945309,15,22.227278,26.662256,35.517593,36.714649,19.529118,17.634869
BEL,2080,15,20.43306,41.118923,44.247292,15,22.10531,26.622154,35.671543,36.89484,19.317352,17.721601
BEL,2081,15,20.291454,41.381741,44.549442,15,21.984156,26.582085,35.825676,37.075336,19.105602,17.808466
BEL,2082,15,20.160557,41.646572,44.848881,15,21.866146,26.543869,35.980705,37.256344,18.893818,17.888819
BEL,2083,15,20.028059,41.911434,45.148636,15,21.746674,26.504543,36.135796,37.437847,18.678123,17.97003
BEL,2084,15,19.894032,42.176334,45.448738,15,21.625704,26.464157,36.290958,37.619881,18.458445,18.052113
BEL,2085,15,19.758572,42.441277,45.749191,15,21.503288,26.422756,36.44619,37.802448,18.234781,18.135073
BEL,2086,15,19.622562,42.70628,46.049088,15,21.38241,26.381462,36.601524,37.984459,18.012878,18.218006
BEL,2087,15,19.49593,42.971596,46.339703,15,21.265148,26.341631,36.75713,38.165432,17.791746,18.293186
BEL,2088,15,19.367905,43.236935,46.630611,15,21.146513,26.300817,36.912796,38.346878,17.566679,18.369234
BEL,2089,15,19.238575,43.502323,46.921848,15,21.026522,26.259077,37.068539,38.528839,17.337645,18.446159
BEL,2090,15,19.107924,43.76775,47.213421,15,20.905178,26.2164,37.224354,38.711327,17.104605,18.523973
BEL,2091,15,18.97678,44.03318,47.504608,15,20.78437,26.173758,37.380192,38.893478,16.871977,18.602146
BEL,2092,15,18.852581,44.297703,47.789795,15,20.664822,26.131886,37.535805,39.074806,16.638348,18.67617
BEL,2093,15,18.727135,44.562256,48.075272,15,20.543966,26.089113,37.691479,39.256603,16.400719,18.751102
BEL,2094,15,18.600519,44.826843,48.36105,15,20.421839,26.045494,37.847214,39.4389,16.159058,18.826954
BEL,2095,15,18.472763,45.091473,48.64716,15,20.298422,26.001047,38.003029,39.621723,15.91331,18.903734
BEL,2096,15,18.344479,45.356071,48.932983,15,20.175217,25.956486,38.158825,39.804344,15.666982,18.981035
BEL,2097,15,18.220495,45.619221,49.214417,15,20.052629,25.912128,38.314236,39.986385,15.418695,19.05558
BEL,2098,15,18.095432,45.882397,49.496109,15,19.92878,25.866957,38.469707,40.168884,15.166265,19.131083
BEL,2099,15,17.969303,46.145603,49.778107,15,19.80368,25.820992,38.625244,40.351891,15,19.207556
BEL,2100,15,17.842113,46.408852,50.060425,15,19.677328,25.774239,38.780849,40.535423,15,19.285015
BOL,2011,55.876625,55.669872,55.450191,55.410599,55.871853,54.783241,54.545937,54.292664,54.248325,54.777737,10.866814
BOL,2012,55.509064,55.478237,55.398258,55.368141,55.504547,54.507,54.328419,54.170826,54.182232,54.50045,10.962741
BOL,2013,55.266956,55.412041,55.483475,55.46529,55.262558,54.322598,54.200466,54.147118,54.217113,54.31485,11.043964
BOL,2014,55.004005,55.324333,55.5583,55.554462,54.999584,54.120655,54.052044,54.110943,54.242325,54.111542,11.134731
BOL,2015,54.72953,55.224388,55.632156,55.645157,54.724945,53.912163,53.894245,54.073654,54.269302,53.90152,11.235585
BOL,2016,54.316517,55.08886,55.710094,55.710548,54.309235,53.55267,53.700195,54.03878,54.265362,53.537586,11.343658
BOL,2017,54.118164,54.965843,55.669773,55.738907,54.111813,53.39978,53.528957,53.886646,54.190598,53.382668,11.432782
BOL,2018,53.882065,54.823845,55.64962,55.776379,53.869785,53.209137,53.340126,53.758095,54.126598,53.182037,11.528947
BOL,2019,53.587025,54.635723,55.599712,55.781101,53.554092,52.956448,53.102245,53.594448,54.024391,52.902409,11.638337
BOL,2020,53.252861,54.423801,55.544453,55.776211,53.186226,52.665359,52.841896,53.424946,53.911755,52.569641,11.762395
BOL,2021,52.879219,54.190491,55.488037,55.767502,52.764088,52.335609,52.562119,53.254868,53.796085,52.181572,11.8983
BOL,2022,52.467991,53.943859,55.447975,55.77887,52.290115,51.989243,52.281647,53.101162,53.69936,51.759071,12.039503
BOL,2023,52.016582,53.677364,55.407021,55.784016,51.757397,51.602448,51.982655,52.94648,53.595963,51.275249,12.196027
BOL,2024,51.524216,53.392181,55.366535,55.783604,51.163422,51.174126,51.666271,52.792332,53.486603,50.727039,12.368288
BOL,2025,50.990162,53.089397,55.327805,55.778263,50.505699,50.703213,51.333591,52.640121,53.371979,50.111408,12.556781
BOL,2026,50.415092,52.772614,55.297543,55.750984,49.783638,50.190689,50.989063,52.498184,53.230762,49.427879,12.759255
BOL,2027,49.797115,52.453545,55.302689,55.659679,48.991741,49.655464,50.648182,52.382278,53.032009,48.692749,12.970508
BOL,2028,49.136021,52.121037,55.314476,55.562183,48.130455,49.075436,50.295338,52.273762,52.826389,47.883217,13.19982
BOL,2029,48.431152,51.776302,55.334347,55.458981,47.197884,48.449642,49.931808,52.174229,52.614422,46.996918,13.44783
BOL,2030,47.681755,51.420601,55.36377,55.350517,46.192253,47.77705,49.558903,52.08532,52.396606,46.031643,13.715185
BOL,2031,46.892242,51.059086,55.410427,55.243809,45.11924,47.063232,49.182858,52.01643,52.181435,44.994427,13.997571
BOL,2032,46.087555,50.706123,55.496586,55.152802,44.00098,46.323872,48.816372,51.980488,51.976448,43.898727,14.293666
BOL,2033,45.254013,50.318424,55.555622,55.038914,42.859016,45.55545,48.412468,51.912327,51.745018,42.780933,14.607345
BOL,2034,44.384075,49.909504,55.609531,54.913376,41.668022,44.748741,47.98735,51.838448,51.500679,41.610409,14.938177
BOL,2035,43.477722,49.479279,55.65836,54.776138,40.427536,43.903553,47.540813,51.758892,51.243355,40.386463,15.286328
BOL,2036,42.543236,49.031956,55.706913,54.63142,39.149197,43.029911,47.078007,51.679585,50.978142,39.123016,15.646421
BOL,2037,41.603951,48.574383,55.765182,54.481018,37.852634,42.137859,46.607426,51.607582,50.708553,37.82634,16.017937
BOL,2038,40.630173,48.095768,55.818851,54.319321,36.508106,41.20911,46.115505,51.530441,50.426441,36.477581,16.406445
BOL,2039,39.621838,47.595997,55.867954,54.146286,35.114971,40.2435,45.602032,51.4482,50.131748,35.075909,16.812006
BOL,2040,38.57901,47.074913,55.912529,53.961864,33.672676,39.240952,45.066761,51.360901,49.824425,33.620548,17.234652
BOL,2041,37.511143,46.536709,55.957066,53.769547,32.194614,38.212742,44.51474,51.274029,49.508644,32.127369,17.669367
BOL,2042,36.431694,45.982796,56.00835,53.567753,30.690292,37.163364,43.951935,51.192513,49.186474,30.596092,18.11656
BOL,2043,35.319485,45.407696,56.055523,53.354839,29.137608,36.078701,43.367279,51.106407,48.851974,29.011724,18.58033
BOL,2044,34.174538,44.811337,56.098614,53.130787,27.535849,34.958683,42.76059,51.015739,48.505104,27.373363,19.060621
BOL,2045,32.996929,44.193504,56.13765,52.895535,25.884361,33.80328,42.131599,50.920544,48.145813,25.680141,19.557377
BOL,2046,31.799097,43.558697,56.176285,52.650276,24.200882,32.627262,41.485664,50.825253,47.775505,23.953001,20.06477
BOL,2047,30.592642,42.905735,56.217052,52.390213,22.491444,31.430645,40.827271,50.733219,47.396122,22.185438,20.584173
BOL,2048,29.355442,42.231369,56.254097,52.119007,20.732962,30.200571,40.146477,50.637028,47.00436,20.363554,21.119257
BOL,2049,28.087534,41.535503,56.287434,51.836597,18.924612,28.93701,39.443096,50.536701,46.600159,18.486345,21.669914
BOL,2050,26.789032,40.818016,56.317097,51.542934,17.065687,27.639973,38.716911,50.432266,46.183449,16.552881,22.236038
BOL,2051,25.477089,40.084103,56.347595,51.242069,15.177093,26.329271,37.974144,50.32917,45.759037,15,22.813061
BOL,2052,24.14698,39.332851,56.38377,50.933411,15,24.996159,37.217491,50.229668,45.32653,15,23.40243
BOL,2053,22.787733,38.560024,56.416603,50.613739,15,23.631027,36.437954,50.126438,44.88179,15,24.00654
BOL,2054,21.399414,37.765453,56.446117,50.283009,15,22.233866,35.635288,50.019505,44.42477,15,24.625269
BOL,2055,19.982027,36.949013,56.472328,49.941158,15,20.804634,34.809292,49.90889,43.955395,15,25.258497
BOL,2056,18.547806,36.116734,56.499302,49.591045,15,19.3577,33.967094,49.799477,43.477036,15,25.901306
BOL,2057,17.097343,35.267826,56.530838,49.232319,15,17.88858,33.109398,49.692387,42.988922,15,26.555758
BOL,2058,15.619108,34.397102,56.559341,48.862556,15,16.388693,32.228302,49.581921,42.488544,15,27.224041
BOL,2059,15,33.504414,56.584839,48.481709,15,15,31.32357,49.468117,41.975861,15,27.90605
BOL,2060,15,32.589584,56.607353,48.089714,15,15,30.394989,49.35099,41.450783,15,28.601671
BOL,2061,15,31.658186,56.629398,47.684193,15,15,29.449081,49.233547,40.910519,15,29.305693
BOL,2062,15,30.708359,56.652657,47.265194,15,15,28.485485,49.116135,40.356918,15,30.020666
BOL,2063,15,29.736355,56.673092,46.834759,15,15,27.497877,48.995586,39.790592,15,30.748627
BOL,2064,15,28.742075,56.690742,46.392822,15,15,26.486065,48.871941,39.211472,15,31.489481
BOL,2065,15,27.725351,56.705605,45.93932,15,15,25.449839,48.745197,38.619476,15,32.243134
BOL,2066,15,26.689079,56.717709,45.463913,15,15,24.392578,48.615387,38.00246,15,33.002518
BOL,2067,15,25.628834,56.725975,44.967503,15,15,23.314804,48.482822,37.367924,15,33.771614
BOL,2068,15,24.5459,56.731499,44.458698,15,15,22.212217,48.34721,36.719559,15,34.552891
BOL,2069,15,23.440119,56.734287,43.937397,15,15,21.084591,48.208553,36.057243,15,35.346272
BOL,2070,15,22.311274,56.734352,43.403507,15,15,19.931677,48.066872,35.380867,15,36.151695
BOL,2071,15,21.164209,56.731586,42.846874,15,15,18.759127,47.922031,34.678528,15,36.962566
BOL,2072,15,19.995872,56.725399,42.269939,15,15,17.565496,47.77417,33.957954,15,37.782928
BOL,2073,15,18.804319,56.716526,41.679565,15,15,16.346304,47.623325,33.222347,15,38.614815
BOL,2074,15,17.589451,56.704952,41.07563,15,15,15.101357,47.469475,32.471558,15,39.458145
BOL,2075,15,16.351032,56.690701,40.458031,15,15,15,47.312649,31.705473,15,40.312904
BOL,2076,15,15.090953,56.673843,39.81958,15,15,15,47.152927,30.915668,15,41.173077
BOL,2077,15,15,56.654232,39.162849,15,15,15,46.990356,30.107796,15,42.042652
BOL,2078,15,15,56.631969,38.491699,15,15,15,46.824837,29.283754,15,42.92326
BOL,2079,15,15,56.607056,37.806007,15,15,15,46.656368,28.443405,15,43.814861
BOL,2080,15,15,56.579506,37.105659,15,15,15,46.484966,27.586622,15,44.717434
BOL,2081,15,15,56.549744,36.387463,15,15,15,46.311138,26.709667,15,45.625698
BOL,2082,15,15,56.518009,35.652851,15,15,15,46.13472,25.814983,15,46.543369
BOL,2083,15,15,56.483669,34.902981,15,15,15,45.955406,24.903168,15,47.471725
BOL,2084,15,15,56.446716,34.137707,15,15,15,45.773186,23.974058,15,48.410748
BOL,2085,15,15,56.407177,33.356865,15,15,15,45.588089,23.02747,15,49.360432
BOL,2086,15,15,56.365498,32.560013,15,15,15,45.400642,22.062893,15,50.315399
BOL,2087,15,15,56.321938,31.747475,15,15,15,45.210613,21.08033,15,51.279667
BOL,2088,15,15,56.275795,30.918852,15,15,15,45.017708,20.079699,15,52.254387
BOL,2089,15,15,56.227085,30.07398,15,15,15,44.821949,19.060812,15,53.239548
BOL,2090,15,15,56.175808,29.212681,15,15,15,44.623337,18.023466,15,54.235172
BOL,2091,15,15,56.122635,28.336195,15,15,15,44.422661,16.969114,15,55.235725
BOL,2092,15,15,56.067829,27.443844,15,15,15,44.219505,15.896168,15,56.245533
BOL,2093,15,15,56.010502,26.534586,15,15,15,44.013546,15,15,57.265652
BOL,2094,15,15,55.950619,25.608231,15,15,15,43.804745,15,15,58.296093
BOL,2095,15,15,55.888206,24.664593,15,15,15,43.593132,15,15,59.336899
BOL,2096,15,15,55.823624,23.70458,15,15,15,43.379128,15,15,60.382179
BOL,2097,15,15,55.756981,22.727449,15,15,15,43.162518,15,15,61.436722
BOL,2098,15,15,55.687798,21.732489,15,15,15,42.943085,15,15,62.501503
BOL,2099,15,15,55.616096,20.719431,15,15,15,42.720848,15,15,63.576584
BOL,2100,15,15,55.541862,19.688087,15,15,15,42.495796,15,15,64.661995
BRA,2011,59.203163,59.165936,59.147919,59.143425,59.202991,57.863876,57.819977,57.79681,57.792202,57.863674,9.9683437
BRA,2012,58.319427,58.428276,58.492702,58.53299,58.3195,57.20129,57.25901,57.2985,57.362339,57.20134,9.7304039
BRA,2013,58.028004,58.284271,58.43716,58.522758,58.028305,56.843933,57.002438,57.106468,57.239353,56.8442,9.7478971
BRA,2014,58.01025,58.421844,58.672611,58.804489,58.010777,56.824394,57.090847,57.265568,57.468632,56.824883,9.7963696
BRA,2015,58.027618,58.59964,58.957043,59.135639,58.028378,56.85302,57.23143,57.482231,57.755993,56.853741,9.8474274
BRA,2016,57.968422,58.715405,59.177917,59.404598,57.969288,56.797371,57.302364,57.622711,57.96891,56.798172,9.896863
BRA,2017,57.976254,58.845627,59.416431,59.722149,57.977539,56.786903,57.363052,57.762352,58.192673,56.788074,9.9467773
BRA,2018,57.978046,58.982159,59.676876,60.056046,57.974686,56.775703,57.435757,57.927792,58.435741,56.771362,9.9996843
BRA,2019,57.955524,59.095844,59.916306,60.3727,57.946903,56.742001,57.485699,58.067787,58.658146,56.731735,10.055882
BRA,2020,57.925129,59.204235,60.154003,60.691422,57.912315,56.705429,57.533878,58.205544,58.883133,56.690914,10.116973
BRA,2021,57.8867,59.307198,60.389908,61.012375,57.870884,56.665577,57.580067,58.341022,59.11097,56.648705,10.182938
BRA,2022,57.822765,59.402657,60.630447,61.341331,57.805351,56.632824,57.633976,58.481762,59.352596,56.615677,10.243028
BRA,2023,57.750206,59.491882,60.868179,61.671425,57.732155,56.595654,57.684589,58.618866,59.595615,56.579956,10.308352
BRA,2024,57.668686,59.574757,61.102852,62.002445,57.650799,56.553497,57.731586,58.752014,59.83976,56.540821,10.379041
BRA,2025,57.577934,59.651077,61.334198,62.33416,57.560726,56.505844,57.774605,58.880844,60.084736,56.497463,10.455237
BRA,2026,57.478088,59.721214,61.56279,62.662971,57.461842,56.452763,57.814037,59.006123,60.325874,56.449722,10.536716
BRA,2027,57.37096,59.795849,61.807575,62.941456,57.355598,56.40493,57.85902,59.139698,60.524872,56.407795,10.617214
BRA,2028,57.253666,59.863552,62.048336,63.219433,57.238552,56.349983,57.899181,59.268028,60.723232,56.358753,10.70356
BRA,2029,57.125992,59.924252,62.28487,63.496773,57.11002,56.287487,57.934311,59.390835,60.920776,56.301601,10.795922
BRA,2030,56.987617,59.977844,62.51696,63.773304,56.96917,56.216892,57.964188,59.507835,61.11729,56.235218,10.894465
BRA,2031,56.838955,60.024776,62.745064,64.049393,56.816219,56.138645,57.989239,59.619621,61.313232,56.15979,10.998913
BRA,2032,56.683788,60.069702,62.981194,64.329185,56.654377,56.061722,58.01667,59.735596,61.514313,56.08363,11.104225
BRA,2033,56.522736,60.09866,63.199535,64.601768,56.495998,55.981823,58.028183,59.830124,61.70686,56.016022,11.215462
BRA,2034,56.349342,60.123447,63.417793,64.875916,56.319862,55.891048,58.037914,59.924541,61.901447,55.931278,11.332013
BRA,2035,56.16354,60.144192,63.635967,65,56.125805,55.789146,58.045914,60.018852,62.098057,55.829044,11.453918
BRA,2036,55.966354,60.16135,63.854549,65,55.915359,55.677284,58.052673,60.113697,62.29715,55.711079,11.580687
BRA,2037,55.763943,60.176174,64.081833,65,55.694321,55.562431,58.063412,60.215992,62.502449,55.583908,11.708848
BRA,2038,55.548908,60.187168,64.30899,65,55.454933,55.435783,58.072445,60.318123,62.709637,55.438339,11.842373
BRA,2039,55.321121,60.194462,64.536034,65,55.196976,55.297104,58.079849,60.420109,62.918755,55.274029,11.981303
BRA,2040,55.080551,60.198132,64.762962,65,54.920292,55.14621,58.085651,60.521942,63.129807,55.090668,12.125671
BRA,2041,54.828316,60.198513,64.990158,65,54.626549,54.984371,58.090183,60.624126,63.343044,54.890171,12.27502
BRA,2042,54.566833,60.19239,65,65,54.317669,54.816803,58.097397,60.732185,63.560802,54.677197,12.426364
BRA,2043,54.29237,60.182854,65,65,53.989571,54.636459,58.103054,60.840061,63.780399,54.44429,12.583215
BRA,2044,54.004848,60.170071,65,65,53.642036,54.443165,58.107265,60.947765,64.0019,54.19112,12.745608
BRA,2045,53.704243,60.154076,65,65,53.274887,54.236771,58.110031,61.055305,64.225311,53.917374,12.913569
BRA,2046,53.392162,60.135216,65,65,52.890533,54.019161,58.111713,61.163097,64.451309,53.625881,13.086488
BRA,2047,53.074104,60.110973,65,65,52.493668,53.794048,58.115841,61.276054,64.682976,53.319397,13.26253
BRA,2048,52.742809,60.08371,65,65,52.076584,53.555389,58.11858,61.388817,64.916512,52.991398,13.444152
BRA,2049,52.398186,60.053566,65,65,51.639008,53.303017,58.120026,61.5014,65,52.641514,13.631388
BRA,2050,52.040218,60.020649,65,65,51.180676,53.036793,58.120216,61.613781,65,52.269337,13.824268
BRA,2051,51.769161,59.985233,65,65,50.856049,52.876328,58.119495,61.72649,65,52.057476,13.990232
BRA,2052,51.494843,59.945045,65,65,50.525616,52.714767,58.121243,61.845161,65,51.841766,14.158016
BRA,2053,51.214993,59.902275,65,65,50.186832,52.548252,58.121826,61.96365,65,51.618034,14.329377
BRA,2054,50.929741,59.857021,65,65,49.839767,52.376858,58.121334,62.081997,65,51.386284,14.504295
