cntry_code,year,policy_both3_r1Gini_SSP1,policy_both3_r1Gini_SSP2,policy_both3_r1Gini_SSP3,policy_both3_r1Gini_SSP4
EST,2085,16.907694,24.101355,50.479973,50.878952
EST,2086,16.593016,23.79896,50.699841,51.058849
EST,2087,16.301474,23.504143,50.921352,51.232639
EST,2088,16.007578,23.205763,51.142818,51.405445
EST,2089,15.711368,22.90387,51.364246,51.577278
EST,2090,15.412845,22.598457,51.585655,51.748165
EST,2091,15.114576,22.290295,51.806454,51.915848
EST,2092,14.821215,21.980721,52.024807,52.077301
EST,2093,14.525578,21.667574,52.243076,52.237621
EST,2094,14.227764,21.350925,52.461277,52.396858
EST,2095,13.927703,21.030781,52.679417,52.554985
EST,2096,13.626023,20.705591,52.896469,52.70853
EST,2097,13.324136,20.373384,53.109638,52.853775
EST,2098,13.019989,20.037542,53.322685,52.997688
EST,2099,12.713584,19.698071,53.535625,53.140301
EST,2100,12.404927,19.354956,53.748459,53.281612
FIN,2011,25.780231,25.776808,25.782778,25.780102
FIN,2012,25.914928,25.99515,26.042812,26.081766
FIN,2013,25.801706,25.971859,26.069715,26.150417
FIN,2014,25.689604,25.956776,26.113075,26.23572
FIN,2015,25.60277,25.97352,26.196323,26.361116
FIN,2016,25.525938,26.010925,26.31295,26.518875
FIN,2017,25.602768,26.167801,26.54431,26.80703
FIN,2018,25.685272,26.339371,26.80217,27.111473
FIN,2019,25.72827,26.475456,27.029591,27.388353
FIN,2020,25.759974,26.604342,27.256153,27.666496
FIN,2021,25.780773,26.72632,27.482014,27.946182
FIN,2022,25.80274,26.857054,27.728605,28.261597
FIN,2023,25.814264,26.981075,27.974405,28.578289
FIN,2024,25.815489,27.098597,28.219471,28.896257
FIN,2025,25.806637,27.20974,28.463802,29.215464
FIN,2026,25.787868,27.31464,28.707373,29.535406
FIN,2027,25.75724,27.413557,28.947292,29.831036
FIN,2028,25.717018,27.506447,29.186443,30.127491
FIN,2029,25.667509,27.593462,29.424877,30.424742
FIN,2030,25.608915,27.674738,29.662622,30.72271
FIN,2031,25.541313,27.750366,29.899694,31.021324
FIN,2032,25.461994,27.81595,30.135891,31.321379
FIN,2033,25.376608,27.872095,30.366663,31.623978
FIN,2034,25.282726,27.923691,30.597692,31.926226
FIN,2035,25.180647,27.970898,30.828989,32.228153
FIN,2036,25.070101,28.013559,31.060434,32.529625
FIN,2037,24.939939,28.041487,31.286198,32.82642
FIN,2038,24.802235,28.065277,31.512178,33.122894
FIN,2039,24.657131,28.085056,31.738388,33.419098
FIN,2040,24.504881,28.100914,31.964825,33.715065
FIN,2041,24.345165,28.112635,32.191437,34.010727
FIN,2042,24.169722,28.110462,32.416142,34.30423
FIN,2043,23.987617,28.104607,32.641045,34.597549
FIN,2044,23.799,28.095224,32.866142,34.890728
FIN,2045,23.60405,28.08234,33.091438,35.183819
FIN,2046,23.402767,28.065828,33.317245,35.477314
FIN,2047,23.194231,28.040228,33.555183,35.778999
FIN,2048,22.979738,28.011341,33.793308,36.080669
FIN,2049,22.759371,27.979286,34.031612,36.38237
FIN,2050,22.533716,27.944788,34.270515,36.684528
FIN,2051,22.346708,27.907593,34.510136,36.98745
FIN,2052,22.165447,27.870428,34.763142,37.299129
FIN,2053,21.981329,27.830303,35.016228,37.61084
FIN,2054,21.794432,27.787228,35.269352,37.922581
FIN,2055,21.604773,27.741274,35.522495,38.23439
FIN,2056,21.413485,27.692915,35.77599,38.546749
FIN,2057,21.231459,27.648314,36.039215,38.865337
FIN,2058,21.046934,27.601053,36.302452,39.184113
FIN,2059,20.860033,27.551243,36.565701,39.503124
FIN,2060,20.670742,27.498913,36.828979,39.822403
FIN,2061,20.48015,27.444462,37.09235,40.142086
FIN,2062,20.297258,27.391563,37.357964,40.463371
FIN,2063,20.11224,27.336353,37.623596,40.785007
FIN,2064,19.925167,27.278965,37.889259,41.107033
FIN,2065,19.736023,27.21945,38.154953,41.429485
FIN,2066,19.545256,27.157724,38.420719,41.75235
FIN,2067,19.355518,27.092106,38.68734,42.07539
FIN,2068,19.163906,27.02453,38.953991,42.398907
FIN,2069,18.970434,26.955086,39.220688,42.722935
FIN,2070,18.7752,26.88377,39.487431,43.047501
FIN,2071,18.578579,26.810362,39.754185,43.372326
FIN,2072,18.383472,26.731453,40.020157,43.694916
FIN,2073,18.186674,26.650805,40.286171,44.018066
FIN,2074,17.988247,26.568567,40.552235,44.341801
FIN,2075,17.788229,26.484707,40.818359,44.666145
FIN,2076,17.587288,26.399105,41.084641,44.990711
FIN,2077,17.389984,26.309649,41.352535,45.312313
FIN,2078,17.191154,26.218727,41.62048,45.634521
FIN,2079,16.990858,26.126364,41.888481,45.957371
FIN,2080,16.78911,26.032642,42.156555,46.28088
FIN,2081,16.586607,25.937635,42.424896,46.60461
FIN,2082,16.387182,25.841713,42.696243,46.925213
FIN,2083,16.186399,25.74449,42.967663,47.246471
FIN,2084,15.984222,25.64604,43.239151,47.568417
FIN,2085,15.78073,25.546453,43.510723,47.891064
FIN,2086,15.578226,25.446239,43.78252,48.213596
FIN,2087,15.389005,25.349558,44.056503,48.530888
FIN,2088,15.198543,25.251772,44.330555,48.848858
FIN,2089,15.006838,25.15299,44.604691,49.167534
FIN,2090,14.813912,25.053181,44.878914,49.486931
FIN,2091,14.622137,24.953016,45.153191,49.806053
FIN,2092,14.442697,24.856499,45.427094,50.119526
FIN,2093,14.262117,24.759047,45.701069,50.433681
FIN,2094,14.080473,24.660728,45.975132,50.748554
FIN,2095,13.897711,24.561581,46.249279,51.064152
FIN,2096,13.715439,24.461937,46.523384,51.379726
FIN,2097,13.540863,24.363533,46.795979,51.691723
FIN,2098,13.365242,24.26437,47.068645,52.004402
FIN,2099,13.188569,24.164457,47.341393,52.317818
FIN,2100,13.010879,24.063803,47.614227,52.631981
FRA,2011,28.127989,28.123638,28.118111,28.115458
FRA,2012,28.652039,28.707575,28.80802,28.842237
FRA,2013,28.5163,28.635704,28.850227,28.921297
FRA,2014,28.527052,28.712933,29.04977,29.157734
FRA,2015,28.443392,28.698946,29.165751,29.310553
FRA,2016,28.333687,28.668941,29.281651,29.462124
FRA,2017,28.288515,28.672802,29.401182,29.631351
FRA,2018,28.252333,28.689835,29.542439,29.820118
FRA,2019,28.188751,28.683147,29.668339,29.99176
FRA,2020,28.116484,28.671345,29.795403,30.165674
FRA,2021,28.035391,28.654005,29.922859,30.341158
FRA,2022,27.947134,28.635202,30.069767,30.548473
FRA,2023,27.850348,28.610792,30.216995,30.757576
FRA,2024,27.745003,28.580793,30.364401,30.968357
FRA,2025,27.631165,28.545151,30.511826,31.180712
FRA,2026,27.50885,28.503826,30.65904,31.394579
FRA,2027,27.371542,28.451073,30.806782,31.592802
FRA,2028,27.225834,28.392712,30.95422,31.792196
FRA,2029,27.071875,28.328789,31.101299,31.99268
FRA,2030,26.909719,28.259354,31.247967,32.19416
FRA,2031,26.739363,28.184471,31.394039,32.396507
FRA,2032,26.561501,28.102663,31.545677,32.607456
FRA,2033,26.377644,28.012493,31.693287,32.820808
FRA,2034,26.185856,27.917622,31.841026,33.034256
FRA,2035,25.986315,27.81818,31.988888,33.247776
FRA,2036,25.77915,27.714247,32.136768,33.461399
FRA,2037,25.565979,27.603144,32.289291,33.680767
FRA,2038,25.345507,27.487724,32.441914,33.900146
FRA,2039,25.117813,27.368095,32.594631,34.119526
FRA,2040,24.883064,27.244335,32.747448,34.338909
FRA,2041,24.641493,27.116539,32.900249,34.558426
FRA,2042,24.399429,26.985691,33.061321,34.784908
FRA,2043,24.150715,26.850965,33.222469,35.011379
FRA,2044,23.895447,26.712507,33.383709,35.23785
FRA,2045,23.633766,26.57033,33.545021,35.464317
FRA,2046,23.366035,26.424583,33.70628,35.691162
FRA,2047,23.10318,26.280836,33.885918,35.932026
FRA,2048,22.834263,26.133614,34.065639,36.17292
FRA,2049,22.559334,25.98304,34.245445,36.413857
FRA,2050,22.278597,25.829294,34.425392,36.654884
FRA,2051,22.009642,25.672424,34.605354,36.896404
FRA,2052,21.746824,25.520164,34.801075,37.149075
FRA,2053,21.480743,25.364855,34.996872,37.401817
FRA,2054,21.21151,25.206547,35.192741,37.654636
FRA,2055,20.939178,25.045319,35.388695,37.907543
FRA,2056,20.664383,24.881437,35.58469,38.161018
FRA,2057,20.396456,24.723764,35.794056,38.424057
FRA,2058,20.12571,24.563387,36.003498,38.687241
FRA,2059,19.852297,24.400387,36.213032,38.950581
FRA,2060,19.576197,24.234795,36.422646,39.214092
FRA,2061,19.297922,24.06699,36.632359,39.478279
FRA,2062,19.0215,23.906595,36.853889,39.75071
FRA,2063,18.742643,23.743795,37.075512,40.023361
FRA,2064,18.461439,23.578712,37.29723,40.296249
FRA,2065,18.17787,23.411366,37.519051,40.569386
FRA,2066,17.892862,23.242241,37.741032,40.843525
FRA,2067,17.615767,23.084675,37.978256,41.129189
FRA,2068,17.336552,22.925049,38.215591,41.415173
FRA,2069,17.055241,22.763426,38.453045,41.701485
FRA,2070,16.771906,22.599796,38.690617,41.98814
FRA,2071,16.488117,22.434881,38.928406,42.275951
FRA,2072,16.222094,22.285473,39.179905,42.574951
FRA,2073,15.954215,22.134239,39.43153,42.874352
FRA,2074,15.684527,21.981308,39.683289,43.174175
FRA,2075,15.413074,21.826641,39.935188,43.47443
FRA,2076,15.14203,21.67107,40.187344,43.775936
FRA,2077,14.894536,21.531315,40.450699,44.087383
FRA,2078,14.645435,21.390038,40.714199,44.399326
FRA,2079,14.394787,21.247238,40.977856,44.711784
FRA,2080,14.142594,21.103014,41.241665,45.024769
FRA,2081,13.891103,20.958094,41.505726,45.338669
FRA,2082,13.660636,20.826347,41.775959,45.656643
FRA,2083,13.428812,20.693254,42.046352,45.975178
FRA,2084,13.195582,20.55888,42.316914,46.294292
FRA,2085,12.961028,20.423319,42.58765,46.614006
FRA,2086,12.727105,20.286983,42.858582,46.933956
FRA,2087,12.509288,20.157152,43.130394,47.250164
FRA,2088,12.290242,20.026154,43.402374,47.566959
FRA,2089,12.069967,19.894094,43.674538,47.884369
FRA,2090,11.848477,19.760946,43.946884,48.202404
FRA,2091,11.627821,19.627304,44.219379,48.520412
FRA,2092,11.422565,19.500498,44.490299,48.832928
FRA,2093,11.216194,19.372688,44.761395,49.146057
FRA,2094,11.00876,19.243954,45.032677,49.459816
FRA,2095,10.800217,19.114317,45.304146,49.77422
FRA,2096,10.592624,18.984461,45.575764,50.088608
FRA,2097,10.399643,18.862076,45.846146,50.398216
FRA,2098,10.20566,18.73889,46.116711,50.708462
FRA,2099,10.010659,18.614914,46.387459,51.019348
FRA,2100,9.814662,18.490133,46.658398,51.330898
DEU,2011,28.561117,28.558334,28.560575,28.558077
DEU,2012,28.793627,28.864128,28.941446,28.972458
DEU,2013,28.617231,28.767382,28.928232,28.992769
DEU,2014,28.65617,28.890907,29.143457,29.241762
DEU,2015,28.602184,28.926699,29.278931,29.411049
DEU,2016,28.526663,28.951824,29.41497,29.5802
DEU,2017,28.567305,29.060902,29.618275,29.829605
DEU,2018,28.600071,29.168213,29.830477,30.081827
DEU,2019,28.596411,29.242926,30.014874,30.309587
DEU,2020,28.584732,29.313433,30.200365,30.542192
DEU,2021,28.564583,29.379089,30.386257,30.779007
DEU,2022,28.544451,29.450726,30.591911,31.04759
DEU,2023,28.515381,29.516705,30.79707,31.319183
DEU,2024,28.477234,29.576944,31.001564,31.59351
DEU,2025,28.429998,29.631332,31.205221,31.870314
DEU,2026,28.373659,29.679832,31.407946,32.149208
DEU,2027,28.306147,29.722839,31.614645,32.420139
DEU,2028,28.22946,29.75988,31.820143,32.692726
DEU,2029,28.143776,29.791018,32.024426,32.96685
DEU,2030,28.049168,29.816292,32.227459,33.242336
DEU,2031,27.945774,29.835852,32.429344,33.519291
DEU,2032,27.837648,29.852367,32.642365,33.81012
DEU,2033,27.722815,29.86005,32.850311,34.103497
DEU,2034,27.598854,29.863583,33.058723,34.39658
DEU,2035,27.466019,29.863091,33.267582,34.689419
DEU,2036,27.324329,29.858572,33.476944,34.982231
DEU,2037,27.169155,29.846764,33.692101,35.281433
DEU,2038,27.005642,29.831078,33.907619,35.580444
DEU,2039,26.833944,29.811642,34.123508,35.879337
DEU,2040,26.654308,29.788532,34.339771,36.178169
DEU,2041,26.466688,29.761686,34.556461,36.477188
DEU,2042,26.266918,29.725441,34.778503,36.782204
DEU,2043,26.059656,29.685698,35.000858,37.087246
DEU,2044,25.84506,29.642637,35.223541,37.392391
DEU,2045,25.623335,29.596277,35.446564,37.697697
DEU,2046,25.394588,29.546568,35.670147,38.0037
DEU,2047,25.159353,29.489033,35.905632,38.321026
DEU,2048,24.917336,29.428371,36.141415,38.638596
DEU,2049,24.668631,29.364737,36.377522,38.956474
DEU,2050,24.413401,29.298208,36.613926,39.274689
DEU,2051,24.19821,29.22875,36.850922,39.593849
DEU,2052,23.982718,29.154932,37.099289,39.923466
DEU,2053,23.764034,29.078432,37.34798,40.25354
DEU,2054,23.542297,28.999331,37.597015,40.584129
DEU,2055,23.317585,28.917727,37.846401,40.915291
DEU,2056,23.090336,28.83382,38.096428,41.247612
DEU,2057,22.864265,28.749784,38.357327,41.589386
DEU,2058,22.6355,28.66346,38.61858,41.931854
DEU,2059,22.4042,28.574938,38.880203,42.275063
DEU,2060,22.170372,28.484259,39.142189,42.619038
DEU,2061,21.934669,28.391859,39.404789,42.964214
DEU,2062,21.702143,28.303076,39.675903,43.315941
DEU,2063,21.467354,28.212317,39.947372,43.668522
DEU,2064,21.230404,28.119715,40.219208,44.021999
DEU,2065,20.991293,28.025307,40.491398,44.3764
DEU,2066,20.750309,27.929508,40.764244,44.732159
DEU,2067,20.508678,27.837337,41.045448,45.093731
DEU,2068,20.265095,27.743555,41.327011,45.456318
DEU,2069,20.019594,27.648232,41.608929,45.819954
DEU,2070,19.77227,27.551363,41.891201,46.184658
DEU,2071,19.523838,27.453478,42.174099,46.550686
DEU,2072,19.279633,27.359619,42.463295,46.920013
DEU,2073,19.033689,27.264376,42.752834,47.290478
DEU,2074,18.786079,27.167883,43.042717,47.662102
DEU,2075,18.536858,27.070107,43.332951,48.03492
DEU,2076,18.288082,26.971714,43.623783,48.408916
DEU,2077,18.053589,26.878429,43.919632,48.783375
DEU,2078,17.817602,26.784067,44.215813,49.159081
DEU,2079,17.580181,26.688635,44.512344,49.536068
DEU,2080,17.341362,26.592234,44.809216,49.91436
DEU,2081,17.10294,26.495541,45.106663,50.294106
DEU,2082,16.874882,26.404436,45.407898,50.675419
DEU,2083,16.645538,26.312441,45.709469,51.058102
DEU,2084,16.414879,26.219635,46.011383,51.442184
DEU,2085,16.182989,26.126118,46.313641,51.82769
DEU,2086,15.952853,26.032709,46.616337,52.214012
DEU,2087,15.73944,25.946348,46.920601,52.596069
DEU,2088,15.524906,25.859335,47.225193,52.979584
DEU,2089,15.309237,25.771776,47.530113,53.364586
DEU,2090,15.092474,25.683651,47.835361,53.751099
DEU,2091,14.87815,25.596104,48.140945,54.13847
DEU,2092,14.682927,25.517063,48.446846,54.522213
DEU,2093,14.486725,25.437574,48.753056,54.90749
DEU,2094,14.289611,25.357729,49.05957,55.294334
DEU,2095,14.091542,25.277555,49.366398,55.682777
DEU,2096,13.896428,25.198208,49.673466,56.072002
DEU,2097,13.721602,25.126951,49.980072,56.457428
DEU,2098,13.545971,25.055487,50.286957,56.84446
DEU,2099,13.369522,24.98385,50.594135,57.233158
DEU,2100,13.192295,24.912056,50.9016,57.623554
GRC,2011,34.659046,34.650352,34.627457,34.624844
GRC,2012,33.313179,33.415043,33.597507,33.61813
GRC,2013,33.025131,33.239624,33.631054,33.674637
GRC,2014,33.051594,33.379581,33.988956,34.055756
GRC,2015,32.820885,33.268326,34.098587,34.188248
GRC,2016,32.739204,33.321453,34.393105,34.504791
GRC,2017,32.813412,33.457333,34.672199,34.81406
GRC,2018,32.852222,33.565563,34.934071,35.098503
GRC,2019,32.868153,33.652805,35.176899,35.371246
GRC,2020,32.874554,33.732571,35.416943,35.646793
GRC,2021,32.871433,33.804806,35.653946,35.92485
GRC,2022,32.86655,33.878307,35.908459,36.230217
GRC,2023,32.852676,33.94474,36.160442,36.538376
GRC,2024,32.829811,34.004276,36.40995,36.849228
GRC,2025,32.798,34.056984,36.656982,37.162628
GRC,2026,32.757362,34.102989,36.901436,37.478394
GRC,2027,32.687832,34.127197,37.144119,37.787895
GRC,2028,32.609261,34.14481,37.384327,38.099335
GRC,2029,32.521744,34.155914,37.622089,38.41254
GRC,2030,32.425282,34.160603,37.857422,38.727325
GRC,2031,32.319851,34.158997,38.090214,39.043552
GRC,2032,32.200829,34.146103,38.328224,39.36829
GRC,2033,32.075226,34.12365,38.559319,39.695869
GRC,2034,31.939905,34.097473,38.791378,40.022575
GRC,2035,31.795092,34.067707,39.024414,40.348423
GRC,2036,31.641043,34.034435,39.258343,40.673645
GRC,2037,31.479223,33.997547,39.501034,41.005947
GRC,2038,31.308472,33.957317,39.744698,41.337448
GRC,2039,31.128923,33.913872,39.989346,41.66819
GRC,2040,30.940796,33.867279,40.234985,41.998222
GRC,2041,30.744638,33.817692,40.481575,42.327999
GRC,2042,30.551672,33.77124,40.741295,42.668301
GRC,2043,30.350706,33.721886,41.002003,43.008049
GRC,2044,30.141888,33.669785,41.263718,43.347317
GRC,2045,29.925432,33.614948,41.526443,43.686165
GRC,2046,29.702003,33.557579,41.790207,44.025253
GRC,2047,29.482834,33.501793,42.071251,44.377548
GRC,2048,29.256512,33.443478,42.353302,44.729603
GRC,2049,29.023157,33.382771,42.636383,45.081505
GRC,2050,28.783243,33.32011,42.920753,45.433514
GRC,2051,28.567762,33.255199,43.206192,45.786037
GRC,2052,28.353033,33.187347,43.505268,46.148792
GRC,2053,28.135,33.117035,43.805042,46.511406
GRC,2054,27.913786,33.044281,44.105495,46.87394
GRC,2055,27.689482,32.969143,44.406601,47.236465
GRC,2056,27.462358,32.891731,44.708466,47.599613
GRC,2057,27.230057,32.807632,45.019436,47.970097
GRC,2058,26.994961,32.72131,45.33102,48.340824
GRC,2059,26.75725,32.632874,45.643238,48.711876
GRC,2060,26.516937,32.542339,45.956078,49.083328
GRC,2061,26.274185,32.449879,46.269638,49.455692
GRC,2062,26.024429,32.35178,46.588188,49.832996
GRC,2063,25.77235,32.251751,46.907326,50.210896
GRC,2064,25.518057,32.149929,47.227066,50.589474
GRC,2065,25.261557,32.046345,47.547398,50.968796
GRC,2066,25.00318,31.94132,47.86842,51.349453
GRC,2067,24.740746,31.837008,48.193825,51.736538
GRC,2068,24.476337,31.731123,48.519775,52.124546
GRC,2069,24.210001,31.623743,48.846275,52.513538
GRC,2070,23.941828,31.514864,49.173302,52.903553
GRC,2071,23.672503,31.405109,49.500874,53.295036
GRC,2072,23.405308,31.30205,49.829346,53.690773
GRC,2073,23.1364,31.197666,50.158279,54.087673
GRC,2074,22.865841,31.092094,50.487659,54.485802
GRC,2075,22.5937,30.985306,50.817463,54.885181
GRC,2076,22.322264,30.878309,51.147602,55.28595
GRC,2077,22.070261,30.784418,51.475395,55.687881
GRC,2078,21.816833,30.689541,51.803528,56.091183
GRC,2079,21.562042,30.593683,52.131977,56.495888
GRC,2080,21.305914,30.496941,52.460716,56.902042
GRC,2081,21.050962,30.400242,52.789593,57.309311
GRC,2082,20.816126,30.315756,53.114902,57.713734
GRC,2083,20.580132,30.230486,53.440414,58.119671
GRC,2084,20.342947,30.144503,53.766117,58.527149
GRC,2085,20.104656,30.057905,54.091988,58.936211
GRC,2086,19.869612,29.971483,54.417759,59.344887
GRC,2087,19.668791,29.895021,54.737904,59.736168
GRC,2088,19.467058,29.818008,55.058136,60.129017
GRC,2089,19.26441,29.740553,55.378452,60.52346
GRC,2090,19.060883,29.662615,55.69883,60.919529
GRC,2091,18.859058,29.584927,56.01915,61.316578
GRC,2092,18.675289,29.514051,56.337509,61.709641
GRC,2093,18.490757,29.442816,56.65588,62.104362
GRC,2094,18.305525,29.371302,56.974266,62.500786
GRC,2095,18.119543,29.29954,57.29266,62.89893
GRC,2096,17.934996,29.228159,57.610966,63.298317
GRC,2097,17.764767,29.162243,57.927788,63.69556
GRC,2098,17.593887,29.096203,58.244583,64.094566
GRC,2099,17.422371,29.03006,58.561367,64.495415
GRC,2100,17.250233,28.963835,58.878136,64.898109
GTM,2011,57.744923,57.40493,57.105606,57.046814
GTM,2012,57.46022,57.307644,57.154999,57.135372
GTM,2013,57.417561,57.439632,57.445259,57.467594
GTM,2014,57.371674,57.554817,57.729118,57.795895
GTM,2015,57.333927,57.664997,58.018375,58.131943
GTM,2016,57.02346,57.785423,58.416576,58.5499
GTM,2017,57.105015,57.933346,58.645042,58.8414
GTM,2018,56.830719,57.824661,58.780903,59.086937
GTM,2019,56.677414,57.800091,58.92411,59.310452
GTM,2020,56.493301,57.756042,59.06049,59.529144
GTM,2021,56.273781,57.691914,59.190201,59.743565
GTM,2022,56.025654,57.618301,59.330696,59.980797
GTM,2023,55.745407,57.528259,59.468079,60.218235
GTM,2024,55.432304,57.422779,59.603485,60.457298
GTM,2025,55.085651,57.30275,59.737972,60.699337
GTM,2026,54.701908,57.167862,59.872097,60.946335
GTM,2027,54.274281,57.028751,60.023788,61.137218
GTM,2028,53.811584,56.878277,60.177975,61.334206
GTM,2029,53.313171,56.717419,60.335705,61.538666
GTM,2030,52.778294,56.547173,60.498047,61.751991
