scenario,year,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
SSP1,2021,48.4431237488,33.2581026667,48.1800647257,29.4495068914,40.7438598116,42.5126907887,31.315224078,34.7837089024,27.335741,16.9123587222,38.8181026667,27.356953,48.9464704394,45.0513533197,37.4381026667,38.399216,40.7438598116,42.1085537501,32.9222877454,38.389915,52.8459241111,52.335609,56.665577,46.057284089,44.3550970156,43.4591565273,66.0459241111,61.8259241111,28.676462,31.6721678352,54.775311,44.719063,48.6697128206,48.2865099637,47.8008535653,45.5725306659,54.010063,61.5159241111,52.7759241111,43.030716,26.4581026667,32.4392083304,27.671978,30.25082,50.1993308909,24.37393,51.001499,40.3529334865,38.298943,36.2081026667,49.3541755873,31.985638,34.847904,38.6281026667,25.82242,48.2439318685,28.445705,47.6052604404,33.568817,41.9811697857,48.2332873447,40.1160256605,52.9159241111,56.2459241111,49.3541755873,33.161114,53.687466,43.4747918477,54.2859241111,56.9859241111,31.7771512932,60.256833202,27.115255,40.4728868161,35.566509,31.628338,44.9536325673,36.3581026667,27.3023587222,36.910046,31.406788,60.916519,39.1181026667,32.2611538886,27.6909882132,54.0959241111,27.9810284455,37.1581026667,38.1081026667,40.7438598116,42.5623216531,42.1085537501,41.739867329,40.7438598116,41.8107685638,42.6663101308,59.7659241111,37.431137,27.515274,36.4311697857,43.2809502193,45.6849298662,30.8246850768,45.5652445803,41.9525710335,54.506603,44.4511697857,38.4981026667,27.736706,42.8884673333,30.0881026667,39.3381026667,51.0948845738,42.4488796773,41.2636473683,51.691298324,51.8459241111,66.5559241111,41.5262283653,36.9081026667,48.4461778208,45.0122650188,26.88339,25.8123587222,38.2081026667,32.872311,40.7438598116,35.0481026667,53.113163,47.380108,42.327126,49.4148294867,36.906059,56.2011697857,36.153522,52.1859241111,39.9181026667,41.5262283653,45.259382183,27.4823587222,41.4411697857,56.9259241111,40.7438598116,40.3829218189,45.0998018018,52.8859241111,45.4943540639,39.4481026667,41.7044167116,44.9731767178,29.8722648495,36.2781026667,57.1959241111,29.623659,25.1423587222,27.5123587222,57.0359241111,40.5728479241,48.8187361538,51.5808513332,38.671562,30.930284732,41.1711697857,37.0181026667,37.5581026667,39.7281026667,41.2648290556,40.4411697857,39.2581026667,42.6615833819,48.4568223446,24.8223587222,42.370888319,41.711285,35.3213410598,48.4431237488,45.9774938984,45.6450347709,42.2361759728,48.1481311543,41.3215500435,68.9659241111,61.2059241111,44.6257251537
SSP1,2022,48.3454830773,33.2490705,48.1205001344,29.479976932,40.6836034877,42.3979080378,31.3433000613,34.7970810623,27.380274,16.9283082222,38.8090705,27.354563,48.8876179033,44.9735950252,37.4290705,38.71843,40.6836034877,42.0278022387,32.9385675096,38.570393,52.7882907222,51.989243,56.632824,45.947564359,44.2602847096,43.3308489964,65.9882907222,61.7682907222,28.769741,31.6863978578,54.71117,44.487328,48.6106031534,48.2270442689,47.7409366549,45.5113187662,54.003815,61.4582907222,52.7182907222,42.618187,26.4490705,32.4504567301,27.748934,30.324268,50.1416423672,24.409164,51.057793,40.2546146793,38.159866,36.1990705,49.2961174153,31.986082,34.800125,38.6190705,25.880316,48.1844266151,28.450422,47.5451618077,33.566113,42.0365565714,48.1737722016,40.0663526782,52.8582907222,56.1882907222,49.2961174153,33.218395,53.46825,43.3469807086,54.2282907222,56.9282907222,31.7873089745,60.1991998131,27.166,40.3499372115,35.667713,31.687771,44.8727718237,36.3490705,27.3183082222,36.893726,31.437185,60.856236,39.1090705,32.3033357848,27.7074634614,54.0382907222,28.0205051766,37.1490705,38.0990705,40.6836034877,42.4433596271,42.0278022387,41.6901618607,40.6836034877,41.7550927026,42.5385915286,59.7082907222,37.626877,27.534096,36.4865565714,43.2010775799,45.5625994504,30.8704313738,45.4388607298,41.8849543865,54.298279,44.5065565714,38.4890705,27.728994,42.7420415,30.0790705,39.3290705,51.0361611452,42.33947028,41.254043039,51.6334405152,51.7882907222,66.4982907222,41.4898653525,36.8990705,48.3868604708,44.9332657446,26.896397,25.8283082222,38.1990705,32.884434,40.6836034877,35.0390705,52.956799,47.371132,42.174561,49.3564120954,36.923332,56.2565565714,36.10202,52.1282907222,39.9090705,41.4898653525,45.1226395548,27.4983082222,41.4965565714,56.8682907222,40.6836034877,40.2784453123,44.957654594,52.8282907222,45.430660205,39.4390705,41.6576964397,44.892936464,29.9074311243,36.2690705,57.1382907222,29.914968,25.1583082222,27.5283082222,56.9782907222,40.429372655,48.7597649418,51.5228332245,38.358101,30.9732926337,41.2265565714,37.0090705,37.5490705,39.7190705,41.2551252197,40.4965565714,39.2490705,42.5342628058,48.3975148842,24.8383082222,42.2680463539,41.873276,35.3503620081,48.3454830773,45.8650718786,45.5213532102,42.1446777542,48.088536894,41.3070698933,68.9082907222,61.1482907222,44.53445397
SSP1,2023,48.235722847,33.2364006667,48.0535371788,29.5079664412,40.6164934033,42.2732544108,31.3693029533,34.8078035482,27.418804,16.941076,38.7964006667,27.346998,48.8209377735,44.8878484692,37.4164006667,39.02829,40.6164934033,41.9391857395,32.9520814371,38.746223,52.7220948333,51.602448,56.595654,45.8281119756,44.1559693598,43.1917943266,65.9220948333,61.7020948333,28.865885,31.6982891258,54.637096,44.236275,48.543820892,48.1601205947,47.6738337595,45.4430216747,53.994209,61.3920948333,52.6520948333,42.171387,26.4364006667,32.4593091665,27.816267,30.392561,50.075424579,24.439844,51.11573,40.147395423,38.00626,36.1864006667,49.2305318309,31.982828,34.745136,38.6064006667,25.931215,48.1174872283,28.450462,47.4779867327,33.558094,42.0876151429,48.1068288867,40.0106465557,52.7920948333,56.1220948333,49.2305318309,33.270439,53.217541,43.2084495228,54.1620948333,56.8620948333,31.7950497648,60.1330039242,27.210136,40.2166353557,35.768009,31.738949,44.7837534932,36.3364006667,27.331076,36.871017,31.464895,60.784843,39.0964006667,32.3437152407,27.7207823755,53.9720948333,28.0579363057,37.1364006667,38.0864006667,40.6164934033,42.314280388,41.9391857395,41.6344213375,40.6164934033,41.6930298763,42.4002395783,59.6420948333,37.810738,27.548141,36.5376151429,43.1127184583,45.4298481149,30.9144348235,45.3018347311,41.810246954,54.045868,44.5576151429,38.4764006667,27.712303,42.5838796667,30.0664006667,39.3164006667,50.9695322965,42.2205067259,41.2407673183,51.5671554875,51.7220948333,66.4320948333,41.4480731803,36.8864006667,48.3199957186,44.8462104788,26.90485,25.841076,38.1864006667,32.891201,40.6164934033,35.0264006667,52.789494,47.353359,42.006565,49.2899048036,36.930504,56.3076151429,36.04179,52.0620948333,39.8964006667,41.4480731803,44.9746894169,27.511076,41.5476151429,56.8020948333,40.6164934033,40.1647054062,44.8040049051,52.7620948333,45.3597456938,39.4264006667,41.6051170681,44.8045724884,29.9403436471,36.2564006667,57.0720948333,30.203447,25.171076,27.541076,56.9120948333,40.2743352997,48.6930376743,51.4564845262,38.023926,31.0145139438,41.2776151429,36.9964006667,37.5364006667,39.7064006667,41.2417441273,40.5476151429,39.2364006667,42.3963323424,48.3306540602,24.851076,42.1560373332,42.026592,35.3761080925,48.235722847,45.7427697198,45.3871769869,42.0446811094,48.021562154,41.2886309584,68.8420948333,61.0820948333,44.4344570181
SSP1,2024,48.113926571,33.1916441667,47.9789938868,29.5333413531,40.5375590963,42.1537468634,31.3931080911,34.8158100628,27.451105,16.9505738333,38.7516441667,27.333906,48.7462446263,44.799683261,37.3716441667,39.328083,40.5375590963,41.843733575,32.9627598454,38.916615,52.6471451111,51.174126,56.553497,45.7149475211,44.0415830418,43.0640910691,65.8471451111,61.6271451111,28.964451,31.7077621115,54.553173,43.965981,48.4691818592,48.0855564895,47.5993646146,45.3677985448,53.980659,61.3171451111,52.5771451111,41.69051,26.3916441667,32.4656958316,27.873816,30.455328,50.0004864601,24.465998,51.174725,40.0395256083,37.837605,36.1416441667,49.1545941778,31.975536,34.683346,38.5616441667,25.975094,48.0429314484,28.445606,47.4035558322,33.5448,42.1342302857,48.0322751881,39.937162616,52.7171451111,56.0471451111,49.1545941778,33.317062,52.934296,43.0811345276,54.0871451111,56.7871451111,31.8003074116,60.058054202,27.247173,40.0913549715,35.865856,31.782024,44.6931616453,36.2916441667,27.3405738333,36.842056,31.489607,60.702095,39.0516441667,32.3821216109,27.7308550735,53.8971451111,28.0931593311,37.0916441667,38.0416441667,40.5375590963,42.1918186707,41.843733575,41.5609144346,40.5375590963,41.6153027309,42.2715881719,59.5671451111,37.98254,27.55756,36.5842302857,43.0089956146,45.3068199719,30.9565131303,45.1756361168,41.7240793233,53.750011,44.6042302857,38.4316441667,27.686588,42.4420048333,30.0216441667,39.2716441667,50.894811978,42.1047973968,41.1956063784,51.4922529955,51.6471451111,66.3571451111,41.3871127094,36.8416441667,48.2454003935,44.7570746147,26.908279,25.8505738333,38.1416441667,32.892612,40.5375590963,34.9816441667,52.611206,47.325996,41.822514,49.2151200782,36.927532,56.3542302857,35.972569,51.9871451111,39.8516441667,41.3871127094,44.8403884872,27.5205738333,41.5942302857,56.7271451111,40.5375590963,40.0524829491,44.6654766804,52.6871451111,45.2825812522,39.3816441667,41.5337202865,44.7144659684,29.9708535249,36.2116441667,56.9971451111,30.488089,25.1805738333,27.5505738333,56.8371451111,40.1345461075,48.618369503,51.38161577,37.668835,31.0537753241,41.3242302857,36.9516441667,37.4916441667,39.6616441667,41.19651285,40.5942302857,39.1916441667,42.2679622854,48.2560566538,24.8605738333,42.044970271,42.1712,35.3984947959,48.113926571,45.6274916177,45.2630920202,41.9416325081,47.947025106,41.240023487,68.7671451111,61.0071451111,44.3357224459
SSP1,2025,47.9795624176,33.1388036667,47.8967252198,29.5560216821,40.450764777,42.0261953399,31.4146369046,34.8210735078,27.477064,16.9567675,38.6988036667,27.315109,48.6633881524,44.7040304293,37.3188036667,39.617226,40.450764777,41.7402245544,32.9705733889,39.080891,52.5632822222,50.703213,56.505844,45.594042062,43.9172323096,42.9284994482,65.7632822222,61.5432822222,29.065069,31.7147771596,54.45956,43.676582,48.386537649,48.0032061827,47.5173867896,45.2852189664,53.962639,61.2332822222,52.4932822222,41.175858,26.3388036667,32.46958545,27.921474,30.512352,49.9166690854,24.487736,51.23428,39.9236055864,37.653454,36.0888036667,49.0704004983,31.963966,34.615231,38.5088036667,26.012003,47.9606137975,28.435722,47.3217280203,33.526367,42.1763424286,47.9499657012,39.8556100577,52.6332822222,55.9632822222,49.0704004983,33.358112,52.617508,42.9459351043,54.0032822222,56.7032822222,31.8030537052,59.9741913131,27.276777,39.9580337021,35.959873,31.817287,44.5950575785,36.2388036667,27.3467675,36.807053,31.51111,60.607811,38.9988036667,32.4184366796,27.7376456761,53.8132822222,28.1260658817,37.0388036667,37.9888036667,40.450764777,42.0613145591,41.7402245544,41.4793389256,40.450764777,41.5295092388,42.1348976852,59.4832822222,38.14225,27.562517,36.6263424286,42.8955350207,45.1759508505,30.9965381636,45.0415643897,41.6298498653,53.411377,44.6463424286,38.3788036667,27.651928,42.292098,29.9688036667,39.2188036667,50.8118489249,41.9810420579,41.142361655,51.4085753669,51.5632822222,66.2732822222,41.3184221763,36.7888036667,48.162927627,44.660441289,26.906397,25.8567675,38.0888036667,32.888737,40.450764777,34.9288036667,52.422024,47.288345,41.621876,49.1319043891,36.914471,56.3963424286,35.894196,51.9032822222,39.7988036667,41.3184221763,44.6981323231,27.5267675,41.6363424286,56.6432822222,40.450764777,39.9322126153,44.5189503753,52.6032822222,45.1980406859,39.3288036667,41.454253769,44.6168521487,29.9988659714,36.1588036667,56.9132822222,30.767984,25.1867675,27.5567675,56.7532822222,39.9867237986,48.535610997,51.2980704702,37.292778,31.0909562374,41.3663424286,36.8988036667,37.4388036667,39.6088036667,41.1431978269,40.6363424286,39.1388036667,42.1315529976,48.1735757233,24.8667675,41.9258547134,42.30719,35.4174829253,47.9795624176,45.5044510881,45.1311553636,41.8305311182,47.8647809309,41.1833340775,68.6832822222,60.9232822222,44.2293931239
SSP1,2026,47.8326018826,33.0813696667,47.8078262152,29.575876248,40.3571221171,41.889320184,31.4338330991,34.8236122606,27.496647,16.9595311667,38.6413696667,27.290398,48.5729457876,44.6015648757,37.2613696667,39.894222,40.3571221171,41.6289140895,32.9755324899,39.237492,52.4701973889,50.190689,56.452763,45.4644963875,43.7834244706,42.7832047971,65.6701973889,61.4501973889,29.167217,31.7193400863,54.356361,43.37442,48.2966526087,47.9140928224,47.4292514267,45.1967727574,53.939613,61.1401973889,52.4001973889,40.628777,26.2813696667,32.4709972131,27.957848,30.563402,49.8237037553,24.505154,51.293606,39.7990983501,37.453659,36.0313696667,48.9786147807,31.948214,34.540436,38.4513696667,26.041924,47.8715861795,28.420652,47.2339865358,33.502934,42.213855,47.8609595188,39.7676461709,52.5401973889,55.8701973889,48.9786147807,33.393505,52.263435,42.8010610336,53.9101973889,56.6101973889,31.8033127296,59.8811064798,27.298359,39.8150235042,36.051289,31.844894,44.4899633979,36.1813696667,27.3495311667,36.766403,31.529425,60.501774,38.9413696667,32.4525408755,27.7410281565,53.7201973889,28.1565214607,36.9813696667,37.9313696667,40.3571221171,41.9212998799,41.6289140895,41.3913506349,40.3571221171,41.4370359146,41.9883049568,59.3901973889,38.291584,27.562822,36.663855,42.7742580642,45.0357204589,31.0343731179,44.8978996247,41.5284064741,53.029194,44.683855,38.3213696667,27.608618,42.1314521667,29.9113696667,39.1613696667,50.721126723,41.8482034323,41.0844978393,51.3159769577,51.4701973889,66.1801973889,41.2444306209,36.7313696667,48.0734927334,44.5569242846,26.898981,25.8595311667,38.0313696667,32.879681,40.3571221171,34.8713696667,52.221294,47.240227,41.404877,49.0405188596,36.891724,56.433855,35.80658,51.8101973889,39.7413696667,41.2444306209,44.5456908262,27.5295311667,41.673855,56.5501973889,40.3571221171,39.8030796387,44.3619297139,52.5101973889,45.1074915751,39.2713696667,41.368507995,44.5122836934,30.0242480772,36.1013696667,56.8201973889,31.042223,25.1895311667,27.5595311667,56.6601973889,39.8282944659,48.4454258589,51.2058195068,36.897408,31.125933407,41.403855,36.8413696667,37.3813696667,39.5513696667,41.0852592606,40.673855,39.0813696667,41.9852592715,48.0841193941,24.8695311667,41.7979496246,42.434593,35.4330480439,47.8326018826,45.3726158314,44.9897801808,41.7111475931,47.775946233,41.1218074844,68.5901973889,60.8301973889,44.115478439
SSP1,2027,47.6805296734,33.0248446667,47.7163496991,29.593947587,40.2617456836,41.7477481166,31.4515849374,34.8245338416,27.511488,16.9601672222,38.5848446667,27.266972,48.4795853497,44.4959813621,37.2048446667,40.156448,40.2617456836,41.5147107326,32.978793076,39.389233,52.3736113889,49.655464,56.40493,45.3303170679,43.6455246734,42.6323950245,65.5736113889,61.3536113889,29.276129,31.722435078,54.249634,43.065609,48.2039724759,47.8223546506,47.3387070595,45.1059932566,53.919914,61.0436113889,52.3036113889,40.057331,26.2248446667,32.4709359637,27.979559,30.608681,49.7272636284,24.518133,51.354939,39.6707669673,37.248669,35.9748446667,48.8842117775,31.928316,34.45863,38.3948446667,26.065008,47.77995267,28.405985,47.1439229612,33.479046,42.248575,47.7693521748,39.6784368863,52.4436113889,55.7736113889,48.8842117775,33.425922,51.900852,42.6506953813,53.8136113889,56.5136113889,31.802096884,59.7845204798,27.311649,39.6668834641,36.158035,31.860964,44.3816041319,36.1248446667,27.3501672222,36.727848,31.546204,60.389881,38.8848446667,32.4852247367,27.7422954949,53.6236113889,28.1854074248,36.9248446667,37.8748446667,40.2617456836,41.7763667427,41.5147107326,41.3021152243,40.2617456836,41.3429989759,41.8363295784,59.2936113889,38.442928,27.565323,36.698575,42.6504614832,44.8902583943,31.0707871529,44.7488109634,41.4247664791,52.617897,44.718575,38.2648446667,27.563103,41.964432,29.8548446667,39.1048446667,50.6274246984,41.7109527402,41.0275126929,51.2199847173,51.3736113889,66.0836113889,41.1696680695,36.6748446667,47.9813620778,44.45023047,26.890965,25.8601672222,37.9748446667,32.866379,40.2617456836,34.8148446667,52.01667,47.189621,41.179192,48.9460071361,36.862492,56.468575,35.72266,51.7136113889,39.6848446667,41.1696680695,44.3873341958,27.5301672222,41.708575,56.4536113889,40.2617456836,39.6697960915,44.1987376214,52.4136113889,45.0144914724,39.2148446667,41.2816733485,44.4044795779,30.0479583369,36.0448446667,56.7236113889,31.311174,25.1901672222,27.5601672222,56.5636113889,39.6636472113,48.3523794079,51.1102513805,36.490067,31.1594916485,41.438575,36.7848446667,37.3248446667,39.4948446667,41.0281940887,40.708575,39.0248446667,41.8336039949,47.9919625729,24.8701672222,41.6659806134,42.55032,35.4465582008,47.6805296734,45.2360187807,44.8431092507,41.5883014854,47.6845482137,41.06090109,68.4936113889,60.7336113889,43.9978049816
SSP1,2028,47.515368474,32.962714,47.6167583003,29.6090193721,40.1587590546,41.5963813426,31.4667559654,34.8225675954,27.519579,16.957344,38.522714,27.237419,48.377668004,44.3819880999,37.142714,40.405895,40.1587590546,41.3920607299,32.9790341811,39.532379,52.2677116667,49.075436,56.349983,45.186499943,43.4973426489,42.471233246,65.4677116667,61.2477116667,29.38587,31.7228918828,54.133656,42.738293,48.1028950554,47.7224402036,47.2402665199,45.0074397706,53.894047,60.9377116667,52.1977116667,39.454067,26.162714,32.4682241718,27.990406,30.647532,49.6215440056,24.526875,51.415012,39.5332930551,37.027149,35.912714,48.7814522195,31.90332,34.371204,38.332714,26.08112,47.6801674423,28.385847,47.0460760226,33.450359,42.2785047857,47.669599252,39.5820120527,52.3377116667,55.6677116667,48.7814522195,33.452106,51.502438,42.4899967962,53.7077116667,56.4077116667,31.7982259762,59.6786207576,27.316381,39.5086252082,36.257072,31.869751,44.2647159117,36.062714,27.347344,36.683861,31.559032,60.265976,38.822714,32.5153862413,27.7401202009,53.5177116667,28.2115789891,36.862714,37.812714,40.1587590546,41.6214733476,41.3920607299,41.2056629779,40.1587590546,41.2415086994,41.6740470725,59.1877116667,38.582203,27.563772,36.7285047857,42.5174120104,44.734673983,31.1046852841,44.5894442102,41.3132001425,52.165947,44.7485047857,38.202714,27.508886,41.7863636667,29.792714,39.042714,50.5250856195,41.5641201932,40.964899215,51.1148180687,51.2677116667,65.9777116667,41.08816801,36.612714,47.8809630585,44.3350792246,26.876944,25.857344,37.912714,32.847908,40.1587590546,34.752714,51.801491,47.126583,40.935566,48.8426683784,36.823132,56.4985047857,35.629292,51.6077116667,39.622714,41.08816801,44.2183014574,27.527344,41.7385047857,56.3477116667,40.1587590546,39.5271260934,44.0246617602,52.3077116667,44.91362202,39.152714,41.1877401171,44.2881703493,30.0688177267,35.982714,56.6177116667,31.572353,25.187344,27.557344,56.4577116667,39.4880686692,48.25084972,51.0056083559,36.062233,31.1905309564,41.4685047857,36.722714,37.262714,39.432714,40.9654966437,40.7385047857,38.962714,41.6716573578,47.8915312489,24.867344,41.5246898995,42.657623,35.4564719665,47.515368474,45.0896800944,44.6862640587,41.4565830286,47.5850537294,40.9941732209,68.3877116667,60.6277116667,43.8712025689
SSP1,2029,47.3369724615,32.8948396667,47.509017257,29.6211017874,40.0481023904,41.4351678107,31.4793357265,34.8177290318,27.520971,16.9511133333,38.4548396667,27.20178,48.2671244263,44.2595757406,37.0748396667,40.642174,40.0481023904,41.2608843713,32.9762711017,39.666336,52.1523697222,48.449642,56.287487,45.0330277587,43.3387893862,42.2996976101,65.3523697222,61.1323697222,29.496176,31.7207185672,54.00869,42.393089,47.9933635041,47.6143099194,47.1339121471,44.9011070436,53.861511,60.8223697222,52.0823697222,38.819553,26.0948396667,32.4628738926,27.990578,30.679962,49.5064190629,24.531569,51.473362,39.3866111811,36.788784,35.8448396667,48.6702479542,31.873096,34.278664,38.2648396667,26.090408,47.5721928544,28.360207,46.9404368799,33.417076,42.3036567857,47.5616635882,39.4782667008,52.2223697222,55.5523697222,48.6702479542,33.471954,51.067253,42.3189435492,53.5923697222,56.2923697222,31.7917135203,59.5632788131,27.312529,39.3402033231,36.347118,31.871668,44.1392886213,35.9948396667,27.3411133333,36.634716,31.567799,60.129951,38.7548396667,32.5429960621,27.7345525997,53.4023697222,28.2350205036,36.7948396667,37.7448396667,40.0481023904,41.4565710401,41.2608843713,41.1018889528,40.0481023904,41.1324649948,41.5014159017,59.0723697222,38.709545,27.558346,36.7536567857,42.37511038,44.5689468518,31.1360338785,44.4197779889,41.1936170789,51.673954,44.7736567857,38.1348396667,27.446144,41.5972208333,29.7248396667,38.9748396667,50.4140338954,41.4076493729,40.8965198707,51.0003594049,51.1523697222,65.8623697222,40.9998585074,36.5448396667,47.772248913,44.2114608929,26.856905,25.8511133333,37.8448396667,32.824425,40.0481023904,34.6848396667,51.575981,47.050476,40.673588,48.7304121409,36.773926,56.5236567857,35.526474,51.4923697222,39.5548396667,40.9998585074,44.0385686725,27.5211133333,41.7636567857,56.2323697222,40.0481023904,39.3750092166,43.8396768553,52.1923697222,44.8048773481,39.0848396667,41.0866009318,44.1633460452,30.0868229603,35.9148396667,56.5023697222,31.825331,25.1811133333,27.5511133333,56.3423697222,39.301530108,48.1407732314,50.8917806069,35.614086,31.2190208983,41.4936567857,36.6548396667,37.1948396667,39.3648396667,40.8970294714,40.7636567857,38.8948396667,41.4993774989,47.7827781792,24.8611133333,41.3740157267,42.756737,35.4628037031,47.3369724615,44.9335818501,44.5192238975,41.3159212469,47.4774294582,40.921490305,68.2723697222,60.5123697222,43.7356585099
SSP1,2030,47.1452388518,32.813117,47.3930188767,29.6208274116,39.9283204271,41.2682774918,31.4930075225,34.835929301,27.515633,16.9414788333,38.373117,27.160015,48.1478255078,44.1302718857,36.993117,40.86483,39.9283204271,41.1214015678,32.9946190497,39.790417,52.0274197778,47.77705,56.216892,44.8743675531,43.1696232752,42.1239646417,65.2274197778,61.0074197778,29.60673,31.7373980118,53.874935,42.030357,47.8752564466,47.497853131,47.0195468457,44.7870009345,53.821747,60.6974197778,51.9574197778,38.154305,26.013117,32.4802010117,27.980083,30.705879,49.381724681,24.532295,51.529453,39.2329803203,36.533211,35.763117,48.5497206755,31.837458,34.181309,38.183117,26.092939,47.4559194293,28.328964,46.8269139034,33.379322,42.323991,47.4454360039,39.3638134078,52.0974197778,55.4274197778,48.5497206755,33.485302,50.594261,42.1436665132,53.4674197778,56.1674197778,31.8092775675,59.4383288687,27.299946,39.166735719,36.426678,31.866985,44.007135189,35.913117,27.3314788333,36.580612,31.57234,59.981636,38.673117,32.553603742,27.7252570036,53.2774197778,28.2405519545,36.713117,37.663117,39.9283204271,41.2863148859,41.1214015678,40.9874094968,39.9283204271,41.0131772028,41.3241075213,58.9474197778,38.825031,27.549164,36.773991,42.2215975019,44.3987038211,31.1456067709,44.2458119073,41.0647126147,51.142502,44.793991,38.053117,27.374975,41.4048463333,29.643117,38.893117,50.2941365339,41.2450865564,40.8143364052,50.8764496982,51.0274197778,65.7374197778,40.9008042886,36.463117,47.6551045125,44.081017207,26.830759,25.8414788333,37.763117,32.795998,39.9283204271,34.603117,51.340256,46.960583,40.392761,48.6090962267,36.715004,56.543991,35.41412,51.3674197778,39.473117,40.9008042886,43.8550881275,27.5114788333,41.783991,56.1074197778,39.9283204271,39.2164191699,43.6512322424,52.0674197778,44.6884915771,39.003117,40.9745256439,44.0317625284,30.0895758366,35.833117,56.3774197778,32.069508,25.1714788333,27.5414788333,56.2174197778,39.1115318845,48.0220244026,50.768613927,35.145695,31.2294491516,41.513991,36.573117,37.113117,39.283117,40.8147658669,40.783991,38.813117,41.3223896743,47.6655879379,24.8514788333,41.2167420798,42.847824,35.4817987825,47.1452388518,44.7724396105,44.3477398499,41.1677834385,47.3615686004,40.8353800317,68.1474197778,60.3874197778,43.5939431625
