CountryCode,year,rmultiGini,gdppercappppconst
NLD,1990,25.799999,26275.76023
NLD,1991,25.6,26705.35819
NLD,1992,25.5,26956.39412
NLD,1993,25.700001,27105.81704
NLD,1994,25.5,27740.67865
NLD,1995,29,28464.13229
NLD,1996,29,29298.27542
NLD,1997,26,30394.91951
NLD,1998,25,31393.27148
NLD,1999,26,32645.87146
NLD,2000,25,33690.78287
NLD,2001,26,34081.38569
NLD,2002,27,33890.38298
NLD,2003,27,33844.06201
NLD,2004,,34480.9681
NLD,2005,27,35104.48753
NLD,2006,26,36237.75037
NLD,2007,27.6,37576.67229
NLD,2008,27.6,38105.94485
NLD,2009,27.200001,36520.07923
NLD,2010,25.5,36925.1819
NLD,2011,25.799999,37111.63171
NLD,2012,,
NLD,2013,,
NLD,2014,,
NLD,2015,,
NLD,2016,,
NLD,2017,,
NLD,2018,,
NZL,1960,,
NZL,1961,,
NZL,1962,,
NZL,1963,,
NZL,1964,,
NZL,1965,,
NZL,1966,,
NZL,1967,,
NZL,1968,,
NZL,1969,,
NZL,1970,,
NZL,1971,,
NZL,1972,,
NZL,1973,,
NZL,1974,,
NZL,1975,,
NZL,1976,,
NZL,1977,,
NZL,1978,,
NZL,1979,,
NZL,1980,,17390.90745
NZL,1981,,18106.28183
NZL,1982,,18032.61851
NZL,1983,,18291.56437
NZL,1984,,19044.68444
NZL,1985,,19075.19967
NZL,1986,27,19510.89734
NZL,1987,,19637.17459
NZL,1988,,19553.94495
NZL,1989,29,19565.9063
NZL,1990,,19393.03375
NZL,1991,,18236.71878
NZL,1992,31.6,18250.05462
NZL,1993,,19193.11671
NZL,1994,,19941.10074
NZL,1995,33.099998,20501.74911
NZL,1996,,20906.28907
NZL,1997,,20998.41628
NZL,1998,33.799999,20901.72308
NZL,1999,,21868.04834
NZL,2000,,22309.6746
NZL,2001,33.900002,22974.41087
NZL,2002,,23688.01118
NZL,2003,,24234.26442
NZL,2004,33.5,24773.99585
NZL,2005,,25304.94062
NZL,2006,,25190.91538
NZL,2007,,25673.39725
NZL,2008,,25037.38953
NZL,2009,,24648.73193
NZL,2010,,24400.30284
NZL,2011,,24428.99574
NZL,2012,,
NZL,2013,,
NZL,2014,,
NZL,2015,,
NZL,2016,,
NZL,2017,,
NZL,2018,,
NIC,1960,,
NIC,1961,,
NIC,1962,,
NIC,1963,,
NIC,1964,,
NIC,1965,,
NIC,1966,,
NIC,1967,,
NIC,1968,,
NIC,1969,,
NIC,1970,,
NIC,1971,,
NIC,1972,,
NIC,1973,,
NIC,1974,,
NIC,1975,,
NIC,1976,,
NIC,1977,,
NIC,1978,,
NIC,1979,,
NIC,1980,,3565.682339
NIC,1981,,3653.149595
NIC,1982,,3525.526579
NIC,1983,,3591.800217
NIC,1984,,3447.19263
NIC,1985,,3227.990003
NIC,1986,,3123.827544
NIC,1987,,3036.194241
NIC,1988,,2603.214073
NIC,1989,,2504.910413
NIC,1990,,2447.139596
NIC,1991,,2385.52119
NIC,1992,,2337.061326
NIC,1993,54,2271.737633
NIC,1994,,2292.894504
NIC,1995,,2375.429309
NIC,1996,,2474.830658
NIC,1997,,2524.130875
NIC,1998,52,2571.405043
NIC,1999,,2706.67745
NIC,2000,,2773.835857
NIC,2001,48,2814.400323
NIC,2002,,2797.000028
NIC,2003,,2830.336096
NIC,2004,,2942.989652
NIC,2005,50,3030.363343
NIC,2006,,
NIC,2007,,
NIC,2008,,
NIC,2009,,
NIC,2010,,
NIC,2011,,
NIC,2012,,
NIC,2013,,
NIC,2014,,
NIC,2015,,
NIC,2016,,
NIC,2017,,
NIC,2018,,
NGA,1960,,
NGA,1961,,
NGA,1962,,
NGA,1963,,
NGA,1964,,
NGA,1965,,
NGA,1966,,
NGA,1967,,
NGA,1968,,
NGA,1969,,
NGA,1970,,
NGA,1971,,
NGA,1972,,
NGA,1973,,
NGA,1974,,
NGA,1975,,
NGA,1976,,
NGA,1977,,
NGA,1978,,
NGA,1979,,
NGA,1980,44.400002,1645.404197
NGA,1981,,1391.439861
NGA,1982,,1352.966191
NGA,1983,,1249.75522
NGA,1984,,1160.314736
NGA,1985,48.799999,1241.22478
NGA,1986,,1240.21825
NGA,1987,,1200.098857
NGA,1988,,1285.231552
NGA,1989,,1342.982525
NGA,1990,,1417.028733
NGA,1991,,1448.279975
NGA,1992,46.700001,1454.771611
NGA,1993,,1451.533945
NGA,1994,,1418.895338
NGA,1995,,1420.497891
NGA,1996,47.299999,1447.326729
NGA,1997,,1452.227194
NGA,1998,,1445.478946
NGA,1999,,1427.494558
NGA,2000,,1469.252702
NGA,2001,,1478.739971
NGA,2002,,1465.469186
NGA,2003,,1577.120088
NGA,2004,,1701.680381
NGA,2005,,1749.651332
NGA,2006,,1812.556341
NGA,2007,,1882.030726
NGA,2008,,1945.472574
NGA,2009,,2029.388209
NGA,2010,,2136.824676
NGA,2011,,2236.849879
NGA,2012,,
NGA,2013,,
NGA,2014,,
NGA,2015,,
NGA,2016,,
NGA,2017,,
NGA,2018,,
NOR,1960,,
NOR,1961,,
NOR,1962,,
NOR,1963,,
NOR,1964,,
NOR,1965,,
NOR,1966,,
NOR,1967,,
NOR,1968,,
NOR,1969,,
NOR,1970,30.5,
NOR,1971,,
NOR,1972,,
NOR,1973,34.799999,
NOR,1974,,
NOR,1975,,
NOR,1976,31.9,
NOR,1977,,
NOR,1978,,
NOR,1979,31.4,
NOR,1980,,26204.78479
NOR,1981,,26518.91201
NOR,1982,23.4,26454.71898
NOR,1983,,27386.87741
NOR,1984,,28919.35492
NOR,1985,,30376.59918
NOR,1986,22.6,31490.54628
NOR,1987,,31901.4275
NOR,1988,,31675.43589
NOR,1989,24.4,31859.61792
NOR,1990,,32361.91732
NOR,1991,,33208.28378
NOR,1992,,34180.4141
NOR,1993,,34924.37914
NOR,1994,,36480.27029
NOR,1995,,37810.65007
NOR,1996,,39537.98488
NOR,1997,,41444.78967
NOR,1998,,42304.01583
NOR,1999,,42866.46219
NOR,2000,,43974.79834
NOR,2001,,44623.55032
NOR,2002,,45050.22345
NOR,2003,26.6,45227.21051
NOR,2004,25.200001,46741.64556
NOR,2005,28.200001,47626.27982
NOR,2006,31.1,48402.63679
NOR,2007,23.700001,49175.28192
NOR,2008,25.1,48583.24145
NOR,2009,24.1,47174.5959
NOR,2010,23.6,46905.79761
NOR,2011,22.9,46981.55761
NOR,2012,,
NOR,2013,,
NOR,2014,,
NOR,2015,,
NOR,2016,,
NOR,2017,,
NOR,2018,,
PAK,1960,,
PAK,1961,,
PAK,1962,,
PAK,1963,,
PAK,1964,,
PAK,1965,,
PAK,1966,,
PAK,1967,,
PAK,1968,,
PAK,1969,,
PAK,1970,,
PAK,1971,,
PAK,1972,,
PAK,1973,,
PAK,1974,,
PAK,1975,,
PAK,1976,,
PAK,1977,,
PAK,1978,,
PAK,1979,,
PAK,1980,,1224.007467
PAK,1981,,1276.744356
PAK,1982,,1314.331335
PAK,1983,,1356.0206
PAK,1984,,1376.851356
PAK,1985,,1432.194011
PAK,1986,,1461.384294
PAK,1987,33.400002,1505.338586
PAK,1988,,1569.050935
PAK,1989,,1597.006131
PAK,1990,,1620.134127
PAK,1991,33.200001,1655.866264
PAK,1992,,1737.519689
PAK,1993,34.200001,1723.949014
PAK,1994,,1743.831207
PAK,1995,,1784.018887
PAK,1996,31.200001,1821.972972
PAK,1997,,1792.219444
PAK,1998,,1790.549207
PAK,1999,,1810.717347
PAK,2000,,1845.256305
PAK,2001,,1843.12308
PAK,2002,30.6,1866.511068
PAK,2003,,1922.047729
PAK,2004,,2027.658589
PAK,2005,31.200001,2144.795404
PAK,2006,,2236.855033
PAK,2007,,2321.8254
PAK,2008,,2316.665123
PAK,2009,,2356.994567
PAK,2010,,2397.02274
PAK,2011,,2423.864759
PAK,2012,,
PAK,2013,,
PAK,2014,,
PAK,2015,,
PAK,2016,,
PAK,2017,,
PAK,2018,,
PAN,1960,,
PAN,1961,,
PAN,1962,,
PAN,1963,,
PAN,1964,,
PAN,1965,,
PAN,1966,,
PAN,1967,,
PAN,1968,,
PAN,1969,,
PAN,1970,,
PAN,1971,,
PAN,1972,,
PAN,1973,,
PAN,1974,,
PAN,1975,,
PAN,1976,,
PAN,1977,,
PAN,1978,,
PAN,1979,,
PAN,1980,,6558.364611
PAN,1981,,7000.05988
PAN,1982,,7211.506399
PAN,1983,,6738.62976
PAN,1984,,6774.100931
PAN,1985,,6959.91626
PAN,1986,,7059.217271
PAN,1987,,6789.97015
PAN,1988,,5762.267208
PAN,1989,53,5733.859307
PAN,1990,,6072.548843
PAN,1991,54,6509.381461
PAN,1992,,6899.804397
PAN,1993,,7128.102908
PAN,1994,,7182.478644
PAN,1995,53,7160.804053
PAN,1996,,7214.400977
PAN,1997,55,7527.555889
PAN,1998,53,7920.910983
PAN,1999,52,8071.200426
PAN,2000,53,8131.939216
PAN,2001,54,8025.229286
PAN,2002,54,8053.103972
PAN,2003,54,8240.257901999999
PAN,2004,53,8703.041482000001
PAN,2005,52,9166.563557
PAN,2006,53,9778.378435000001
PAN,2007,,10779.28389
PAN,2008,,11675.38568
PAN,2009,49,11931.51837
PAN,2010,49,12638.75018
PAN,2011,,13765.77988
PAN,2012,,
PAN,2013,,
PAN,2014,,
PAN,2015,,
PAN,2016,,
PAN,2017,,
PAN,2018,,
PRY,1960,,
PRY,1961,,
PRY,1962,,
PRY,1963,,
PRY,1964,,
PRY,1965,,
PRY,1966,,
PRY,1967,,
PRY,1968,,
PRY,1969,,
PRY,1970,,
PRY,1971,,
PRY,1972,,
PRY,1973,,
PRY,1974,,
PRY,1975,,
PRY,1976,,
PRY,1977,,
PRY,1978,,
PRY,1979,,
PRY,1980,,4136.81318
PRY,1981,,4363.057146
PRY,1982,,4079.366294
PRY,1983,,3840.269895
PRY,1984,,3843.132546
PRY,1985,,3881.208709
PRY,1986,,3771.734073
PRY,1987,,3826.098835
PRY,1988,,3958.673035
PRY,1989,,4076.845415
PRY,1990,,4093.601636
PRY,1991,,4088.27353
PRY,1992,,4123.613522
PRY,1993,,4181.579034
PRY,1994,,4235.412515
PRY,1995,56,4363.843841
PRY,1996,,4283.347924
PRY,1997,55,4315.174388
PRY,1998,,4247.511721
PRY,1999,55,4096.970565
PRY,2000,,3878.441991
PRY,2001,53,3878.387722
PRY,2002,55,3643.582324
PRY,2003,55,3647.000262
PRY,2004,52,3703.896364
PRY,2005,51,3900.787361
PRY,2006,52,3964.87285
PRY,2007,52,4249.741966
PRY,2008,50,4348.07289
PRY,2009,49,4121.319782
PRY,2010,50,4626.167765
PRY,2011,,4857.520342
PRY,2012,,
PRY,2013,,
PRY,2014,,
PRY,2015,,
PRY,2016,,
PRY,2017,,
PRY,2018,,
PER,1960,,
PER,1961,,
PER,1962,,
PER,1963,,
PER,1964,,
PER,1965,,
PER,1966,,
PER,1967,,
PER,1968,,
PER,1969,,
PER,1970,,
PER,1971,,
PER,1972,,
PER,1973,,
PER,1974,,
PER,1975,,
PER,1976,,
PER,1977,,
PER,1978,,
PER,1979,,
PER,1980,,6083.248546
PER,1981,,6360.6715
PER,1982,,6171.92688
PER,1983,,5316.87006
PER,1984,,5465.290264
PER,1985,,5491.432022
PER,1986,,5905.910905
PER,1987,,6238.399733
PER,1988,,5573.101135
PER,1989,,4817.799109
PER,1990,,4476.89533
PER,1991,,4483.605782
PER,1992,,4379.024286
PER,1993,,4502.458308
PER,1994,,4987.647783
PER,1995,,5320.944107
PER,1996,,5360.115544
PER,1997,51,5630.813787
PER,1998,54,5501.920485
PER,1999,54,5465.170258
PER,2000,49,5543.033552
PER,2001,51,5477.347311
PER,2002,53,5676.361013
PER,2003,50,5831.292659
PER,2004,47,6048.315079
PER,2005,48,6386.955259
PER,2006,47,6805.373976
PER,2007,48,7332.55336
PER,2008,46,7967.329574
PER,2009,46,7949.570574
PER,2010,45,8555.336450000001
PER,2011,,9037.237816000001
PER,2012,,
PER,2013,,
PER,2014,,
PER,2015,,
PER,2016,,
PER,2017,,
PER,2018,,
PHL,1960,,
PHL,1961,,
PHL,1962,,
PHL,1963,,
PHL,1964,,
PHL,1965,,
PHL,1966,,
PHL,1967,,
PHL,1968,,
PHL,1969,,
PHL,1970,,
PHL,1971,,
PHL,1972,,
PHL,1973,,
PHL,1974,,
PHL,1975,,
PHL,1976,,
PHL,1977,,
PHL,1978,,
PHL,1979,,
PHL,1980,,2826.968285
PHL,1981,,2843.08544
PHL,1982,,2864.998312
PHL,1983,,2838.863028
PHL,1984,,2559.456354
PHL,1985,41,2308.516744
PHL,1986,,2323.589285
PHL,1987,,2359.642277
PHL,1988,40.700001,2453.369991
PHL,1989,,2539.276163
PHL,1990,,2551.585623
PHL,1991,43.799999,2475.837241
PHL,1992,,2426.091567
PHL,1993,,2420.729285
PHL,1994,42.900002,2469.866848
PHL,1995,,2527.473019
PHL,1996,,2615.700836
PHL,1997,46.200001,2690.717135
PHL,1998,,2616.893642
PHL,1999,,2639.48113
PHL,2000,46.099998,2697.438723
PHL,2001,,2717.3514
PHL,2002,,2758.228882
PHL,2003,44.5,2836.793903
PHL,2004,,2967.555315
PHL,2005,,3050.826694
PHL,2006,,3152.921378
PHL,2007,,3303.284026
PHL,2008,,3382.448005
PHL,2009,,3364.209758
PHL,2010,,3560.49503
PHL,2011,,3637.607323
PHL,2012,,
PHL,2013,,
PHL,2014,,
PHL,2015,,
PHL,2016,,
PHL,2017,,
PHL,2018,,
POL,1960,,
POL,1961,,
POL,1962,,
POL,1963,,
POL,1964,,
POL,1965,,
POL,1966,,
POL,1967,,
POL,1968,,
POL,1969,,
POL,1970,,
POL,1971,,
POL,1972,,
POL,1973,,
POL,1974,,
POL,1975,,
POL,1976,,
POL,1977,,
POL,1978,,
POL,1979,,
POL,1980,,
POL,1981,,
POL,1982,,
POL,1983,,
POL,1984,,
POL,1985,,
POL,1986,,
POL,1987,,
POL,1988,,
POL,1989,27.5,
POL,1990,26.799999,8182.094112
POL,1991,26.5,7581.136399
POL,1992,27.4,7748.002204
POL,1993,31.700001,8017.220703
POL,1994,32.299999,8423.762381000001
POL,1995,32.099998,8997.150947
POL,1996,32.799999,9551.206941
POL,1997,33.400002,10221.33965
POL,1998,32.599998,10726.69355
POL,1999,33.400002,11212.92141
POL,2000,34.5,11753.35344
POL,2001,34.099998,11958.98287
POL,2002,35.299999,12137.23122
POL,2003,35.599998,12615.1087
POL,2004,36.599998,13297.13925
POL,2005,36.599998,13784.16006
POL,2006,,14651.8488
POL,2007,31,15654.51566
POL,2008,32,16454.80793
POL,2009,31.4,16711.31169
POL,2010,31,17348.1442
POL,2011,31.1,18087.44273
POL,2012,,
POL,2013,,
POL,2014,,
POL,2015,,
POL,2016,,
POL,2017,,
POL,2018,,
PRT,1960,,
PRT,1961,,
PRT,1962,,
PRT,1963,,
PRT,1964,,
PRT,1965,,
PRT,1966,,
PRT,1967,,
PRT,1968,,
PRT,1969,,
PRT,1970,,
PRT,1971,,
PRT,1972,,
PRT,1973,,
PRT,1974,,
PRT,1975,,
PRT,1976,,
PRT,1977,,
PRT,1978,,
PRT,1979,,
PRT,1980,32,12008.42184
PRT,1981,,12097.38041
PRT,1982,,12280.4009
PRT,1983,,12202.39553
PRT,1984,,11927.03889
PRT,1985,,12228.38813
PRT,1986,,12723.18279
PRT,1987,,13538.74678
PRT,1988,,14567.81382
PRT,1989,,15528.71715
PRT,1990,31,16177.40276
PRT,1991,,16910.04873
PRT,1992,,17090.72198
PRT,1993,,16720.31636
PRT,1994,,16845.37652
PRT,1995,37,17520.77492
PRT,1996,36,18117.35463
PRT,1997,36,18853.43477
PRT,1998,37,19747.48912
PRT,1999,36,20465.64447
PRT,2000,36,21154.90958
PRT,2001,37,21431.94394
PRT,2002,,21438.68075
PRT,2003,,21095.49133
PRT,2004,38,21300.42169
PRT,2005,38,21368.95879
PRT,2006,38,21606.94934
PRT,2007,36.799999,22067.98266
PRT,2008,35.799999,22036.84852
PRT,2009,35.400002,21375.68876
PRT,2010,33.700001,21665.18355
PRT,2011,34.200001,21304.32388
PRT,2012,,
PRT,2013,,
PRT,2014,,
PRT,2015,,
PRT,2016,,
PRT,2017,,
PRT,2018,,
ROM,1960,,
ROM,1961,,
ROM,1962,,
ROM,1963,,
ROM,1964,,
ROM,1965,,
ROM,1966,,
ROM,1967,,
ROM,1968,,
ROM,1969,,
ROM,1970,,
ROM,1971,,
ROM,1972,,
ROM,1973,,
ROM,1974,,
ROM,1975,,
ROM,1976,,
ROM,1977,,
ROM,1978,,
ROM,1979,,
ROM,1980,,
ROM,1981,,
ROM,1982,,
ROM,1983,,
ROM,1984,,
ROM,1985,,
ROM,1986,,
ROM,1987,,
ROM,1988,,
ROM,1989,,
ROM,1990,22.9,
ROM,1991,24.299999,
ROM,1992,,
ROM,1993,,
ROM,1994,,
ROM,1995,,
ROM,1996,,
ROM,1997,,
ROM,1998,,
ROM,1999,,
ROM,2000,29,
ROM,2001,30,
ROM,2002,30,
ROM,2003,30,
ROM,2004,31,
ROM,2005,31,
ROM,2006,33,
ROM,2007,37.799999,
ROM,2008,36,
ROM,2009,34.900002,
ROM,2010,33.299999,
ROM,2011,33.200001,
ROM,2012,,
ROM,2013,,
ROU,2014,,
ROU,2015,,
ROU,2016,,
ROU,2017,,
ROU,2018,,
RUS,1962,,
RUS,1963,,
RUS,1964,,
RUS,1965,,
RUS,1966,,
RUS,1967,,
RUS,1968,,
RUS,1969,,
RUS,1970,,
RUS,1971,,
RUS,1972,,
RUS,1973,,
RUS,1974,,
RUS,1975,,
RUS,1976,,
RUS,1977,,
RUS,1978,,
RUS,1979,,
RUS,1980,,
RUS,1981,,
RUS,1982,,
RUS,1983,,
RUS,1984,,
RUS,1985,,
RUS,1986,,
RUS,1987,,
RUS,1988,,
RUS,1989,,
RUS,1990,,
RUS,1991,,
RUS,1992,44,10219.0094
RUS,1993,,
RUS,1994,,
RUS,1995,43.299999,7850.835818
RUS,1996,,
RUS,1997,,
RUS,1998,,
RUS,1999,,
RUS,2000,42.599998,8612.658286
RUS,2001,,
RUS,2002,,
RUS,2003,,
RUS,2004,40.299999,11088.16108
RUS,2005,,
RUS,2006,,
RUS,2007,37,14016.15479
RUS,2008,,
RUS,2009,,
RUS,2010,35.400002,14206.14063
RUS,2011,,
RUS,2012,,
RUS,2013,,
RUS,2014,,
RUS,2015,,
RUS,2016,,
RUS,2017,,
RUS,2018,,
SEN,1960,,
SEN,1961,,
SEN,1962,,
SEN,1963,,
SEN,1964,,
SEN,1965,,
SEN,1966,,
SEN,1967,,
SEN,1968,,
SEN,1969,,
SEN,1970,,
SEN,1971,,
SEN,1972,,
SEN,1973,,
SEN,1974,,
SEN,1975,,
SEN,1976,,
SEN,1977,,
SEN,1978,,
SEN,1979,,
SEN,1980,,1533.101758
SEN,1981,,1568.713591
SEN,1982,,1645.829937
SEN,1983,,1514.558376
SEN,1984,,1526.394913
SEN,1985,,1530.872267
SEN,1986,,1532.32858
SEN,1987,,1577.656557
SEN,1988,,1521.710591
SEN,1989,,1535.223882
SEN,1990,,1479.736268
SEN,1991,,1472.812709
SEN,1992,,1447.410597
SEN,1993,,1423.962462
SEN,1994,,1383.842563
SEN,1995,,1418.693595
SEN,1996,,1409.721148
SEN,1997,,1417.33205
SEN,1998,,1463.94603
SEN,1999,,1518.255378
SEN,2000,,1527.14584
SEN,2001,,1555.701318
SEN,2002,,1524.589175
SEN,2003,,1582.758517
SEN,2004,,1631.263558
SEN,2005,,1677.001149
SEN,2006,,1673.577934
SEN,2007,,1708.19171
SEN,2008,,1724.507002
SEN,2009,,1714.071107
SEN,2010,,1738.002772
SEN,2011,,1737.105815
SEN,2012,,
SEN,2013,,
SEN,2014,,
SEN,2015,,
SEN,2016,,
SEN,2017,,
SEN,2018,,
SRB,1960,,
SRB,1961,,
SRB,1962,,
SRB,1963,,
SRB,1964,,
SRB,1965,,
SRB,1966,,
SRB,1967,,
SRB,1968,,
SRB,1969,,
SRB,1970,,
SRB,1971,,
SRB,1972,,
SRB,1973,,
SRB,1974,,
SRB,1975,,
SRB,1976,,
SRB,1977,,
SRB,1978,,
SRB,1979,,
SRB,1980,,
SRB,1981,,
SRB,1982,,
SRB,1983,,
SRB,1984,,
SRB,1985,,
SRB,1986,,
SRB,1987,,
SRB,1988,,
SRB,1989,,
SRB,1990,40.299999,11601.89536
SRB,1991,31.700001,10453.64875
SRB,1992,34.700001,7563.810576
SRB,1993,45.599998,5220.105269
SRB,1994,32.700001,5326.165884
SRB,1995,28.4,5647.887534
SRB,1996,27.299999,6112.202178
SRB,1997,29.4,6781.655778
SRB,1998,28.9,6903.021009
SRB,1999,27.299999,6152.111648
SRB,2000,37.299999,6501.335701
SRB,2001,37.799999,6857.687926
SRB,2002,,7143.649105
SRB,2003,,7353.769112
SRB,2004,,8056.445706
SRB,2005,,8517.043224999999
SRB,2006,,8858.420104999999
SRB,2007,,9374.708392000001
SRB,2008,,9772.462124
SRB,2009,,9468.316108999999
SRB,2010,,9597.176339
SRB,2011,,9830.153009
SRB,2012,,
SRB,2013,,
SVK,1960,,
SVK,1961,,
SVK,1962,,
SVK,1963,,
SVK,1964,,
SVK,1965,,
SVK,1966,,
SVK,1967,,
SVK,1968,,
SVK,1969,,
SVK,1970,,
SVK,1971,,
SVK,1972,,
SVK,1973,,
SVK,1974,,
SVK,1975,,
SVK,1976,,
SVK,1977,,
SVK,1978,,
SVK,1979,,
SVK,1980,,
SVK,1981,,
SVK,1982,,
SVK,1983,,
SVK,1984,,11826.65449
SVK,1985,,12158.17811
SVK,1986,,12586.56893
SVK,1987,,12824.57348
SVK,1988,19.5,13004.45767
SVK,1989,18.299999,13098.35815
SVK,1990,18,12692.58162
SVK,1991,18,10834.39284
SVK,1992,18.9,10102.88003
SVK,1993,18.299999,9692.006455000001
SVK,1994,,10252.96488
SVK,1995,,10820.3861
SVK,1996,23.700001,11547.00135
SVK,1997,24.9,12037.62295
SVK,1998,26.200001,12545.74014
SVK,1999,24.9,12537.67365
SVK,2000,26.4,12726.45514
SVK,2001,26.299999,13193.71305
SVK,2002,26.700001,13797.88191
SVK,2003,29.9,14455.25378
SVK,2004,25.4,15178.38465
SVK,2005,26,16174.8268
SVK,2006,24.200001,17510.3539
SVK,2007,24.200001,19326.69704
SVK,2008,22.700001,20402.88841
SVK,2009,24.799999,19353.87576
SVK,2010,,20120.69302
SVK,2011,25.700001,20756.72951
SVK,2012,,
SVK,2013,,
SVK,2014,,
SVK,2015,,
SVK,2016,,
SVK,2017,,
SVK,2018,,
SVN,1960,,
SVN,1961,,
SVN,1962,,
SVN,1963,,
SVN,1964,,
SVN,1965,,
SVN,1966,,
SVN,1967,,
SVN,1968,,
SVN,1969,,
SVN,1970,,
SVN,1971,,
SVN,1972,,
SVN,1973,,
SVN,1974,,
SVN,1975,,
SVN,1976,,
SVN,1977,,
SVN,1978,,
SVN,1979,,
SVN,1980,,
SVN,1981,,
SVN,1982,,
SVN,1983,,
SVN,1984,,
SVN,1985,,
SVN,1986,,
SVN,1987,21.5,
SVN,1988,,
SVN,1989,,
SVN,1990,,16454.67881
SVN,1991,26.5,14980.68826
SVN,1992,25.9,14182.97966
SVN,1993,25.1,14621.06164
SVN,1994,24.6,15417.82407
SVN,1995,26.4,15975.98179
SVN,1996,25.200001,16569.09997
SVN,1997,,17413.88359
SVN,1998,,18065.32831
SVN,1999,,19013.83164
SVN,2000,,19766.26283
SVN,2001,,20315.29699
SVN,2002,,21066.6121
SVN,2003,,21670.80352
SVN,2004,,22610.2203
SVN,2005,,23475.57268
SVN,2006,,24769.63065
SVN,2007,,26323.73439
SVN,2008,23.4,27225.48029
SVN,2009,22.700001,24819.94394
SVN,2010,,25052.85592
SVN,2011,23.799999,24967.46976
SVN,2012,,
SVN,2013,,
SVN,2014,,
SVN,2015,,
SVN,2016,,
SVN,2017,,
SVN,2018,,
ESP,1960,,
ESP,1961,,
ESP,1962,,
ESP,1963,,
ESP,1964,,
ESP,1965,,
ESP,1966,,
ESP,1967,,
ESP,1968,,
ESP,1969,,
ESP,1970,,
ESP,1971,,
ESP,1972,,
ESP,1973,32.099998,
ESP,1974,,
ESP,1975,,
ESP,1976,,
ESP,1977,,
ESP,1978,,
ESP,1979,,
ESP,1980,31,15368.38161
ESP,1981,,15225.40321
ESP,1982,,15333.01348
ESP,1983,,15530.90116
ESP,1984,,15743.59488
ESP,1985,,16050.26864
ESP,1986,,16522.20509
ESP,1987,,17395.73556
ESP,1988,,18241.77936
ESP,1989,,19085.03661
ESP,1990,29.299999,19776.65695
ESP,1991,,20234.01895
ESP,1992,,20354.76281
ESP,1993,,20082.26992
ESP,1994,,20505.6323
ESP,1995,34,21021.82943
ESP,1996,34,21480.20947
ESP,1997,35,22252.46395
ESP,1998,34,23165.56868
ESP,1999,33,24140.30709
ESP,2000,32,25147.12499
ESP,2001,33,25777.13127
ESP,2002,31,26095.40574
ESP,2003,31,26459.34904
ESP,2004,31,26881.96717
ESP,2005,32,27392.04339
ESP,2006,31,28044.43046
ESP,2007,31.299999,28527.08873
ESP,2008,31.299999,28353.88935
ESP,2009,32.299999,27082.32382
ESP,2010,33.900002,26900.56041
ESP,2011,34,26917.13606
ESP,2012,,
ESP,2013,,
ESP,2014,,
ESP,2015,,
ESP,2016,,
ESP,2017,,
ESP,2018,,
LKA,1960,,
LKA,1961,,
LKA,1962,,
LKA,1963,,
LKA,1964,,
LKA,1965,,
LKA,1966,,
LKA,1967,,
LKA,1968,,
LKA,1969,,
LKA,1970,,
LKA,1971,,
LKA,1972,,
LKA,1973,,
LKA,1974,,
LKA,1975,,
LKA,1976,,
LKA,1977,,
LKA,1978,,
LKA,1979,,
LKA,1980,,1553.051935
LKA,1981,,1630.511898
LKA,1982,,1659.041517
LKA,1983,,1713.980481
LKA,1984,,1779.905167
LKA,1985,,1840.69473
LKA,1986,34.400002,1886.921099
LKA,1987,,1890.642301
LKA,1988,,1911.013949
LKA,1989,,1928.694107
LKA,1990,,2029.215173
LKA,1991,32.400002,2091.58178
LKA,1992,,2163.687459
LKA,1993,,2284.14499
LKA,1994,,2379.026312
LKA,1995,,2475.96678
LKA,1996,36.700001,2542.020648
LKA,1997,,2671.051616
LKA,1998,,2764.390307
LKA,1999,,2842.119862
LKA,2000,27.6,3005.392224
LKA,2001,,3006.959574
LKA,2002,,3105.687601
LKA,2003,,3246.929457
LKA,2004,,3377.572065
LKA,2005,,3550.213338
LKA,2006,,3781.232394
LKA,2007,,4001.791901
LKA,2008,,4202.570173
LKA,2009,,4301.720147
LKA,2010,,4600.87303
LKA,2011,,4928.990343
LKA,2012,,
LKA,2013,,
LKA,2014,,
LKA,2015,,
LKA,2016,,
LKA,2017,,
LKA,2018,,
SWE,1960,,
SWE,1961,,
SWE,1962,,
SWE,1963,,
SWE,1964,,
SWE,1965,,
SWE,1966,,
SWE,1967,29.5,
SWE,1968,,
SWE,1969,,
SWE,1970,,
SWE,1971,,
SWE,1972,,
SWE,1973,,
SWE,1974,,
SWE,1975,21.299999,
SWE,1976,20.9,
SWE,1977,20.4,
SWE,1978,20,
SWE,1979,19.700001,
SWE,1980,19.4,20361.5736
SWE,1981,19.1,20296.03397
SWE,1982,19.4,20526.44598
SWE,1983,19.4,20888.46453
SWE,1984,20.4,21760.89203
SWE,1985,20.5,22200.68563
SWE,1986,21.4,22782.82023
SWE,1987,20.5,23491.92817
SWE,1988,20.4,24007.72473
SWE,1989,21,24510.85595
SWE,1990,21.9,24567.94121
SWE,1991,23,24127.43888
SWE,1992,,23697.66416
SWE,1993,,23075.59458
SWE,1994,,23831.5556
SWE,1995,,24640.54026
SWE,1996,23.799999,24997.98398
SWE,1997,25.4,25660.33598
SWE,1998,24.200001,26724.50151
SWE,1999,26.1,27948.03235
SWE,2000,29.5,29145.49446
