,year,AUT,BEL,BGR,BLR,BOL,BRA,CAN,CHL,CHN,COL,CRI,CZE,DEU,DNK,DOM,ECU,ESP,EST,FIN,FRA,GBR,GRC,GTM,HUN,IND,IRL,ISR,ITA,JAM,LTU,LUX,MEX,MLT,NLD,NZL,PAN,PER,PHL,POL,PRT,SVK,THA,USA
sSSP4,2062,39.651573,38.94698,58.7480131834,48.466053,47.265194,61.1914289297,45.997536,64.4079805846,53.106934,64.3071401532,41.476036,43.680782,43.315941,36.623161,64.2124195758,36.007,45.517052,46.247395,40.463371,39.75071,47.013268,49.832996,64.3646747726,43.312859,61.5432010346,42.997059,52.077141,47.021599,63.2063341416,34.078663,39.670742,47.606697,36.048317,41.092304,46.157879,59.996315,62.2145117472,57.106312,49.556107,48.928726,54.6820969239,41.76833,58.5492970126
sSSP4,2063,39.950428,39.230022,59.0676081459,48.940651,46.834759,61.2262460321,46.473766,64.4429588364,53.139832,64.3445672171,41.269238,44.046291,43.668522,36.911209,64.2574454814,36.116184,45.822147,46.472443,40.785007,40.023361,47.273563,50.210896,64.3966780971,43.655682,61.7024956406,43.306141,52.315708,47.359489,63.2160673964,34.452091,39.936161,47.093414,36.186398,41.398174,46.420132,60.089172,62.3458886506,57.306507,49.851368,49.193287,55.1787803795,41.691105,58.8659191571
sSSP4,2064,40.24971,39.513199,59.3708657515,49.41787,46.392822,61.2607448444,46.952007,64.47587047,53.170048,64.3799725372,41.057671,44.412689,44.021999,37.199345,64.2998972598,36.22327,46.127682,46.697044,41.107033,40.296249,47.533714,50.589474,64.4270693138,43.999229,61.8544497066,43.615932,52.553894,47.698112,63.2257478342,34.826725,40.201569,46.566795,36.324123,41.704418,46.68232,60.180473,62.4710691931,57.506443,50.146816,49.457687,55.6515544756,41.610207,59.1670004246
sSSP4,2065,40.54945,39.796528,59.6586211486,49.897713,45.93932,61.2949282763,47.432297,64.5068375873,53.197628,64.4134653245,40.841293,44.780052,44.3764,37.487579,64.3399220736,36.328255,46.433666,46.921276,41.429482,40.569389,47.793736,50.968796,64.4559296295,44.343533,61.9994014957,43.926464,52.791695,48.037491,63.2353757414,35.202625,40.46698,46.026871,36.461487,42.011059,46.94445,60.270195,62.5903456244,57.706123,50.442501,49.721947,56.1015701613,41.525578,59.4533036132
sSSP4,2066,40.850407,40.08065,59.9316667938,50.376637,45.463913,61.328799211,47.914642,64.535975076,53.218933,64.4451488907,40.617153,45.14806,44.732159,37.776043,64.3776586722,36.43161,46.740669,47.14286,41.75235,40.843525,48.054169,51.349453,64.4833361607,44.688736,62.1376736838,44.237949,53.028843,48.377911,63.2449514032,35.578297,40.732162,45.473656,36.598557,42.318398,47.206512,60.358246,62.7039964107,57.90361,50.739052,49.987679,56.5299229816,41.436665,59.7255540809
sSSP4,2067,41.159512,40.373116,60.1907546339,50.846443,44.967503,61.3623605051,48.398281,64.5633910361,53.233093,64.4751209666,40.384708,45.515579,45.093735,38.06522,64.4132378728,36.534367,47.054825,47.355469,42.07539,41.129192,48.31879,51.736538,64.5093621389,45.035072,62.269574077,44.555916,53.262196,48.723408,63.2544751031,35.942322,41.0028,44.905315,36.737354,42.628803,47.467587,60.445541,62.8122868842,58.092365,51.039608,50.259312,56.937655744,41.343121,59.9844415822
sSSP4,2068,41.469151,40.665783,60.4365981773,51.318794,44.458698,61.3956149894,48.884052,64.5891871804,53.244205,64.503474004,40.147118,45.88409,45.456322,38.354515,64.4467830134,36.635025,47.369476,47.567432,42.398907,41.415173,48.583302,52.124546,64.5340771069,45.38221,62.3953962976,44.874653,53.495102,49.069721,63.2639471229,36.307713,41.273438,44.32317,36.875805,42.939644,47.728565,60.531166,62.9154698628,58.280792,51.340393,50.53088,57.3257610573,41.245701,60.2306220164
sSSP4,2069,41.779373,40.958672,60.6698744585,51.793705,43.937397,61.4285654687,49.371998,64.6134592125,53.252327,64.5302954604,39.904331,46.253712,45.819954,38.643955,64.4784103813,36.733566,47.684643,47.778851,42.722935,41.701485,48.84771,52.513538,64.5575471045,45.730209,62.5154204369,45.194191,53.72757,49.416874,63.2733677433,36.674522,41.543964,43.727173,37.01392,43.250942,47.989471,60.615097,63.0137862403,58.468876,51.641479,50.802402,57.6951837481,41.144318,60.4647190889
sSSP4,2070,42.090187,41.251793,60.8912259026,52.27121,43.403507,61.4612147221,49.862144,64.6362971814,53.25745,64.5556680692,39.656265,46.6245,46.184662,38.933548,64.5082296152,36.829979,48.000347,47.989773,43.047501,41.98814,49.112019,52.903557,64.5798348447,46.079113,62.6299136795,45.514549,53.959599,49.764885,63.2827372431,37.042797,41.805836,43.117325,37.151691,43.562714,48.250332,60.697296,63.1074655488,58.656612,51.942905,51.073898,58.0468231609,41.038937,60.6873258918
sSSP4,2071,42.402218,41.545612,61.1012620946,52.748417,42.846874,61.4935655034,50.354439,64.6577858158,53.25071,64.5796700945,39.397602,46.996029,46.55069,39.223148,64.5363440861,36.922638,48.31731,48.198078,43.372326,42.275955,49.376572,53.29504,64.6009998814,46.428768,62.7391308977,45.835899,54.191093,50.114033,63.2920558996,37.410629,42.070381,42.492374,37.288448,43.875038,48.510906,60.776165,63.1967264945,58.842377,52.24469,51.346687,58.3815353475,40.924313,60.8990064059
sSSP4,2072,42.720409,41.844158,61.3005614583,53.221413,42.269939,61.525620541,50.843243,64.6780048383,53.234249,64.6023755728,39.128349,47.366898,46.920017,39.5112,64.5628512551,37.012104,48.642616,48.398407,43.69492,42.574951,49.643028,53.690773,64.621098769,46.778172,62.8433152187,46.162018,54.420223,50.46756,63.3013239888,37.765526,42.340794,41.850491,37.424156,44.188057,48.769325,60.85183,63.2817774686,59.021431,52.547226,51.623829,58.7001351512,40.802383,61.1002969302
sSSP4,2073,43.039246,42.142967,61.4896728491,53.696957,41.679565,61.5573825387,51.334332,64.6970292614,53.214218,64.6238545413,38.853367,47.738911,47.290478,39.7994,64.5878430114,37.099308,48.968506,48.597961,44.018066,42.874352,49.909389,54.087673,64.6401852125,47.128464,62.9426985661,46.488972,54.648865,50.822002,63.3105417851,38.121952,42.612614,41.19408,37.559494,44.501564,49.027622,60.925625,63.3628170333,59.200066,52.850071,51.900997,59.0033981903,40.676064,61.2917074402
sSSP4,2074,43.358761,42.442055,61.6691170654,54.175083,41.07563,61.5888541754,51.827755,64.7149296656,53.190609,64.644173254,38.572594,48.112164,47.662106,40.087772,64.6114059913,37.184231,49.295006,48.796806,44.341805,43.174179,50.175671,54.485802,64.6583102119,47.479698,63.0375021762,46.816784,54.877014,51.177372,63.3197095614,38.479961,42.885448,40.523106,37.694454,44.815582,49.285843,60.997513,63.4400343859,59.378277,53.153297,52.178219,59.2920627461,40.545273,61.4737228803
sSSP4,2075,43.678974,42.741432,61.8393882828,54.655819,40.458031,61.6200381053,52.323536,64.7317724611,53.163452,64.6633943857,38.285923,48.486694,48.03492,40.376324,64.6336218775,37.26685,49.622131,48.994976,44.666145,43.47443,50.441875,54.885181,64.6755221983,47.831886,63.1279370904,47.145462,55.104679,51.533699,63.3288275892,38.839592,43.159016,39.837536,37.829037,45.130119,49.543991,61.067444,63.5136098001,59.556046,53.456928,52.455498,59.566831561,40.409969,61.6468043918
sSSP4,2076,44.00034,43.041306,62.0009554154,55.13718,39.81958,61.6509369588,52.821609,64.7476201346,53.120251,64.6815772258,37.987175,48.862133,48.408916,40.664509,64.6545676835,37.34359,49.950565,49.19146,44.990715,43.775936,50.708347,55.28595,64.691867163,48.184536,63.2142046248,47.475128,55.331959,51.891037,63.3378961383,39.199741,43.433018,39.135048,37.962173,45.444992,49.801895,61.132706,63.583715047,59.73233,53.760857,52.733646,59.8283735483,40.262142,61.8113904822
sSSP4,2077,44.325905,43.342331,62.1542634069,55.6079197406,39.162849,61.681553342,53.316147,64.7625314808,53.065468,64.6987778611,37.677116,49.237,48.783375,40.9487,64.6743160195,37.415398,50.285561,49.383575,45.312313,44.087379,50.976501,55.687881,64.7073887805,48.535458,63.2964968187,47.807598,55.558235,52.249249,63.3469154774,39.556885,43.70911,38.414585,38.092564,45.758072,50.058079,61.193295,63.6505137963,59.904743,54.064754,53.013657,60.0773254214,40.1059,61.967898135
sSSP4,2078,44.652206,43.643661,62.2997344558,56.0561916775,38.491699,61.711889837,53.813145,64.7765618208,53.006413,64.7150493484,37.360668,49.613129,49.159081,41.233036,64.6929353448,37.484653,50.621239,49.574875,45.634521,44.399326,51.244576,56.091183,64.7221285254,48.887318,63.3749968619,48.140949,55.783978,52.608448,63.3558858733,39.915745,43.9855,37.678703,38.222523,46.071678,50.314129,61.251743,63.7141619982,60.076653,54.369041,53.293766,60.3142932435,39.944611,62.1167238671
sSSP4,2079,44.979275,43.945309,62.4377691783,56.4830681702,37.806007,61.7419490025,54.312649,64.7897632069,52.943111,64.7304418788,37.037712,49.990562,49.536068,41.51754,64.7104902049,37.551323,50.957615,49.765404,45.957375,44.711784,51.512592,56.495888,64.7361257832,49.240158,63.4498795026,48.475216,56.009201,52.968662,63.3648075918,40.27636,44.262135,36.927376,38.352043,46.385826,50.570076,61.308029,63.7748082475,60.248047,54.673767,53.573986,60.5398539032,39.778187,62.258244733
sSSP4,2080,45.307121,44.247292,62.5687477116,56.8895703958,37.105659,61.771733374,54.81469,64.8021846162,52.8755,64.745002932,36.708191,50.369358,49.91436,41.802231,64.7270414552,37.615395,51.294708,49.955177,46.28088,45.024769,51.780552,56.902042,64.7494179552,49.593987,63.5213114361,48.810394,56.233902,53.329899,63.3736808969,40.638771,44.538971,36.160522,38.481121,46.700535,50.825939,61.362091,63.8325941306,60.418903,54.978939,53.854328,60.7545565186,39.606556,62.39281928
sSSP4,2081,45.635986,44.549442,62.6930307606,57.2766707918,36.387463,61.8012454633,55.3045971972,64.8138721321,52.790001,64.7587774227,36.365307,50.749245,50.294106,42.0863,64.7426464719,37.671818,51.632732,50.143585,46.60461,45.338669,52.048286,57.309311,64.7620405588,49.948082,63.5894516764,49.146378,56.45808,53.691948,63.3825060514,41.002949,44.815948,35.374863,38.608788,47.015324,51.081161,61.410416,63.887654556,60.589031,55.284344,54.134567,60.9589237746,39.421795,62.5207884568
sSSP4,2082,45.967018,44.848881,62.8109605914,57.6452953828,35.652851,61.8304877598,55.7709401571,64.824869115,52.692165,64.7718078398,36.010586,51.12888,50.675419,42.365261,64.7573593511,37.721756,51.972694,50.328705,46.925213,45.656639,52.313732,57.713734,64.7740273223,50.299774,63.6544519098,49.480457,56.680862,54.051674,63.3912833166,41.374596,45.092213,34.570095,38.73558,47.326206,51.333191,61.452881,63.9401180693,60.759174,55.588837,54.413052,61.1534531949,39.228359,62.642476477
sSSP4,2083,46.298855,45.148636,62.9228619738,57.9963259951,34.902981,61.8594627298,56.2148523052,64.8352163639,52.589291,64.7841343769,35.648727,51.509861,51.058102,42.644348,64.7712310962,37.768742,52.313393,50.512959,47.246471,45.975174,52.579102,58.119671,64.7854102748,50.652439,63.7164568326,49.81546,56.90308,54.412453,63.4000129522,41.748161,45.368603,33.748856,38.861877,47.63763,51.585049,61.492897,63.9901071532,60.928726,55.893784,54.69165,61.3386183535,39.029167,62.7581916409
sSSP4,2084,46.631535,45.448738,63.0290430758,58.3306023668,34.137707,61.8881728171,56.6374125497,64.8449522667,52.481316,64.7957950562,35.279606,51.892235,51.442184,42.923592,64.7843097949,37.812752,52.654854,50.696377,47.568417,46.294292,52.844406,58.527149,64.7962198324,51.006104,63.7756044733,50.151405,57.124733,54.7743,63.4086952169,42.123684,45.645119,32.911068,38.987659,47.949627,51.836761,61.530434,64.0377385136,61.097683,56.1992,54.970371,61.5148700274,38.824142,62.8682271164
sSSP4,2085,46.965065,45.749191,63.129796312,58.6489241563,33.356865,61.9166204432,57.0396479043,64.8541129437,52.368244,64.8068258462,34.903137,52.276035,51.82769,43.202999,64.7966407855,37.853752,52.997097,50.878952,47.891064,46.614006,53.109646,58.936211,64.8064848786,51.360779,63.8320264999,50.4883,57.345821,55.137238,63.4173303676,42.501205,45.921753,32.056656,39.112919,48.262196,52.088367,61.565445,64.0831233521,61.266014,56.505096,55.249229,61.6826372942,38.61319,62.9728616815
sSSP4,2086,47.299088,46.049088,63.2253991491,58.9520528553,32.560013,61.9448080075,57.4225359837,64.862732381,52.237709,64.8172607724,34.508789,52.659801,52.214012,43.481236,64.8082668144,37.884148,53.338291,51.058849,48.2136,46.933956,53.374226,59.344887,64.8162328423,51.715324,63.8858485128,50.825581,57.565903,55.500347,63.42591866,42.881241,46.198521,31.18191,39.237095,48.574474,52.338516,61.594845,64.1263676252,61.433983,56.810719,55.526516,61.8423285765,38.391991,63.0723604312
sSSP4,2087,47.631016,46.339703,63.3161148702,59.2407136105,31.747475,61.9727378874,57.7870073801,64.8708425564,52.095448,64.8271320224,34.099876,53.039574,52.596069,43.751942,64.8192281843,37.90572,53.66526,51.232635,48.530888,47.250164,53.633934,59.736168,64.8254897704,52.066219,63.9371903247,51.153988,57.782757,55.853954,63.4344603484,43.272789,46.46946,30.286716,39.364586,48.88039,52.58284,61.618992,64.1675722923,61.603481,57.113285,55.796249,61.9943326361,38.163834,63.1669754484
sSSP4,2088,47.963806,46.630611,63.4021932995,59.5155969584,30.918852,62.0004124386,58.1339479247,64.8784735589,51.947353,64.8364700449,33.68285,53.420712,52.979584,44.022728,64.8295628935,37.923809,53.992928,51.405445,48.848858,47.566959,53.893536,60.129017,64.8342803981,52.418102,63.986166227,51.483326,57.998993,56.208637,63.4429556857,43.666473,46.740486,29.373875,39.491501,49.186848,52.82692,61.640381,64.2068335509,61.772308,57.416317,56.066029,62.1390195208,37.929325,63.2569464431
sSSP4,2089,48.297478,46.921848,63.4838714904,59.7773604769,30.07398,62.0278339953,58.4642008407,64.8856536991,51.793362,64.845303644,33.257607,53.80328,53.364586,44.293625,64.8393067683,37.938354,54.321312,51.577278,49.167534,47.884369,54.153046,60.52346,64.8426282142,52.770992,64.0328852446,51.813622,58.214611,56.564434,63.4514049234,44.062332,47.011623,28.443226,39.617844,49.49387,53.070793,61.658958,64.2442430614,61.940445,57.719814,56.33588,62.276741465,37.688362,63.3425013596
sSSP4,2090,48.632057,47.213421,63.5613743784,60.0266303585,29.212681,62.0550048702,58.778568793,64.8924096156,51.633369,64.8536600676,32.823997,54.187283,53.751099,44.564644,64.8484935866,37.949322,54.650425,51.748173,49.486931,48.202408,54.412476,60.919529,64.8505555247,53.124912,64.077451378,52.144882,58.429611,56.921349,63.4598083116,44.460403,47.282864,27.49473,39.743584,49.801476,53.314472,61.674694,64.279888161,62.107872,58.023788,56.605797,62.407833747,37.440834,63.4238569537
sSSP4,2091,48.966747,47.504608,63.6349154006,60.2640029087,28.336195,62.0819273551,59.0778158385,64.8987663726,51.460613,64.861565092,32.375004,54.572079,54.13847,44.835373,64.8571551954,37.953159,54.979008,51.915855,49.806049,48.520412,54.671238,61.316578,64.8580835117,53.479343,64.1199638356,52.47654,58.643337,57.279087,63.4681660992,44.860802,47.554203,26.525635,39.868599,50.109276,53.557117,61.686085,64.3138520679,62.274982,58.327454,56.874725,62.5326155057,37.18708,63.5012193423
sSSP4,2092,49.297226,47.789795,63.7046970835,60.4900459716,27.443844,62.1086037207,59.3626692837,64.9047475536,51.278481,64.869043101,31.913263,54.956078,54.522213,45.103992,64.8653216206,37.951347,55.299332,52.077305,50.119522,48.832928,54.926292,61.709641,64.8652322904,53.832916,64.1605172538,52.800705,58.853279,57.634964,63.4764785336,45.268276,47.82135,25.535984,39.998089,50.414635,53.796337,61.694065,64.346214075,62.443775,58.628323,57.139488,62.6513905173,36.928333,63.5747845254
sSSP4,2093,49.628582,48.075272,63.7709116005,60.7053002893,26.534586,62.1350362169,59.633821452,64.9103753489,51.089787,64.8761171611,31.442499,55.341511,54.907486,45.372684,64.8730211721,37.945648,55.620331,52.237625,50.433681,49.146057,55.181217,62.104362,64.8720209626,54.187504,64.1992019082,53.125816,59.062546,57.991985,63.4847458609,45.678093,48.088585,24.527426,40.126942,50.720554,54.035271,61.699005,64.3770497355,62.611794,58.929653,57.404263,62.7644479346,36.662743,63.6447388824
sSSP4,2094,49.960857,48.36105,63.8337413012,60.9102807947,25.608231,62.1612270732,59.8919313664,64.9156706374,50.894402,64.8828090931,30.962616,55.728443,55.294334,45.641479,64.8802805408,37.93602,55.942036,52.396862,50.748554,49.459816,55.436035,62.500786,64.8784676682,54.543137,64.2361039143,53.451893,59.271126,58.350189,63.4929683259,46.090282,48.355904,23.499825,40.25515,51.027061,54.273941,61.700848,64.4064310394,62.779026,59.231464,57.669056,62.8720629913,36.39019,63.7112596449
sSSP4,2095,50.29406,48.64716,63.8933592141,61.1054778436,24.664593,62.1871784985,60.1376263514,64.9206530647,50.692276,64.8891395387,30.473482,56.11689,55.682777,45.910374,64.8871248921,37.922401,56.264458,52.554985,51.064152,49.77422,55.690727,62.89893,64.8845896329,54.89983,64.2713054193,53.77895,59.479023,58.709595,63.501146172,46.50489,48.623325,22.453053,40.382698,51.334164,54.512379,61.699535,64.4344265809,62.945438,59.53376,57.933887,62.974497672,36.110592,63.7745153452
sSSP4,2096,50.627499,48.932983,63.9499295222,61.2913583878,23.70458,62.2128926818,60.3715035575,64.9253411155,50.480808,64.8951280248,29.96789,56.505905,56.071999,46.179111,64.8935779523,37.902931,56.586586,52.708534,51.37973,50.088604,55.944473,63.298317,64.8904032151,55.257187,64.3048847849,54.106491,59.685696,59.069939,63.5092796413,46.921036,48.890816,21.385349,40.509907,51.641575,54.749451,61.694851,64.4611017192,63.111393,59.83527,58.198223,63.0720013497,35.82716,63.8346662435
sSSP4,2097,50.957699,49.214417,64.0036080159,61.4683670923,22.727449,62.2383717917,60.5941314126,64.9297521824,50.262131,64.9007930235,29.448837,56.893879,56.457428,46.446476,64.8996620917,37.878639,56.90316,52.853775,51.691723,50.398216,56.19371,63.69556,64.8959239489,55.614315,64.3369167617,54.428486,59.889378,59.429226,63.5173689747,47.336597,49.155373,20.296885,40.643013,51.94746,54.982582,61.687775,64.4865187309,63.278477,60.133121,58.460541,63.1648113931,35.539631,63.891864734
sSSP4,2098,51.288811,49.496109,64.0545425217,61.6369273985,21.732489,62.2636179774,60.8060510038,64.9339026305,50.036232,64.9061520089,28.919838,57.283356,56.84446,46.713902,64.9053984013,37.850121,57.220409,52.997692,52.004402,50.708458,56.442768,64.094566,64.9011665861,55.972511,64.3674726558,54.751446,60.092293,59.789745,63.5254144117,47.754673,49.42001,19.188282,40.775436,52.253918,55.215343,61.67738,64.5107369551,63.444675,60.431393,58.722828,63.2531537444,35.244831,63.9462557306
sSSP4,2099,51.620876,49.778107,64.1028733094,61.7974425375,20.719431,62.288633368,61.0077773919,64.9378078579,49.802937,64.9112215115,28.38073,57.674393,57.233162,46.981426,64.9108067667,37.817329,57.538368,53.140305,52.317818,51.019348,56.691666,64.495415,64.9061451352,56.331814,64.3966204874,55.075394,60.294453,60.151531,63.5334161905,48.175293,49.684734,18.059322,40.907146,52.560997,55.447773,61.663616,64.5338129325,63.609962,60.730137,58.985115,63.3372434697,34.94265,63.9979770346
